[age = (44.29094223951332 , 75.36168009221899)]	?	[positive = (10.343170704078071 , 17.226339150479543)]	[class = positive]	0,1232876712328767	0,9901477832512315		0,8181818181818182	0,18181818181818182	0,7584905660377359	0,8181818181818182	0,03260869565217391	0,03985507246376811	0,022067317790380174
[age = (42.39466286393858 , 82.2947086025975)]	?	[positive = (4.795257984160118 , 21.360030875816477)]	[class = positive]	0,3424657534246575	0,9113300492610837		0,5813953488372093	0,4186046511627907	0,7939914163090128	0,5813953488372093	0,09057971014492754	0,15579710144927536	0,049372505776097454
[age = (47.03119378953879 , 78.762654809396)]	?	[positive = (9.87900042184667 , 52.0)]	[class = positive]	0,2054794520547945	0,9655172413793104		0,6818181818181818	0,3181818181818182	0,7716535433070866	0,6818181818181818	0,05434782608695652	0,07971014492753623	0,03326507036336904
[age = (37.07881019417717 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09852216748768473		0,2795275590551181	0,7204724409448819	0,9090909090909091	0,2795275590551181	0,2572463768115942	0,9202898550724637	0,013836378911993241
[age = (37.049340675477154 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09852216748768473		0,2795275590551181	0,7204724409448819	0,9090909090909091	0,2795275590551181	0,2572463768115942	0,9202898550724637	0,013836378911993241
[age = (41.32582864306666 , 65.02575308702873)]	[year = (58.775817365036794 , 68.20694134013033)]	[positive = (9.041519872727811 , 42.45517089930535)]	[class = positive]	0,2191780821917808	0,9605911330049262		0,6666666666666666	0,3333333333333333	0,7738095238095238	0,6666666666666666	0,057971014492753624	0,08695652173913043	0,03497164461247637
[age = (38.52178124818157 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,13793103448275862		0,2857142857142857	0,7142857142857143	0,9032258064516129	0,2857142857142857	0,2536231884057971	0,8876811594202898	0,018837954211300162
[age = (43.05715797014339 , 72.8442929202019)]	?	[positive = (10.09023159193113 , 29.474168795722605)]	[class = positive]	0,2191780821917808	0,9605911330049262		0,6666666666666666	0,3333333333333333	0,7738095238095238	0,6666666666666666	0,057971014492753624	0,08695652173913043	0,03497164461247637
[age = (38.45518757046506 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,13793103448275862		0,2857142857142857	0,7142857142857143	0,9032258064516129	0,2857142857142857	0,2536231884057971	0,8876811594202898	0,018837954211300162
[age = (40.41214330018277 , 83.0)]	?	?	[class = positive]	0,9452054794520548	0,1724137931034483		0,2911392405063291	0,7088607594936709	0,8974358974358975	0,2911392405063291	0,25	0,8586956521739131	0,02288122243226212
[age = (41.46811956535564 , 83.0)]	?	?	[class = positive]	0,9041095890410958	0,20689655172413793		0,2907488986784141	0,7092511013215859	0,8571428571428571	0,2907488986784141	0,2391304347826087	0,822463768115942	0,021594727998319685
[age = (40.076092742901935 , 83.0)]	?	?	[class = positive]	0,9452054794520548	0,1724137931034483		0,2911392405063291	0,7088607594936709	0,8974358974358975	0,2911392405063291	0,25	0,8586956521739131	0,02288122243226212
[age = (33.35662815929781 , 83.0)]	?	?	[class = positive]	1,0	0,029556650246305417		0,27037037037037037	0,7296296296296296	1,0	0,27037037037037037	0,2644927536231884	0,9782608695652174	0,005749842470069322
[age = (41.10481503992523 , 83.0)]	?	?	[class = positive]	0,9041095890410958	0,20689655172413793		0,2907488986784141	0,7092511013215859	0,8571428571428571	0,2907488986784141	0,2391304347826087	0,822463768115942	0,021594727998319685
[age = (38.17776786780657 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,13793103448275862		0,2857142857142857	0,7142857142857143	0,9032258064516129	0,2857142857142857	0,2536231884057971	0,8876811594202898	0,018837954211300162
[age = (33.289958964491916 , 83.0)]	?	?	[class = positive]	1,0	0,029556650246305417		0,27037037037037037	0,7296296296296296	1,0	0,27037037037037037	0,2644927536231884	0,9782608695652174	0,005749842470069322
[age = (33.275347062084506 , 83.0)]	?	?	[class = positive]	1,0	0,029556650246305417		0,27037037037037037	0,7296296296296296	1,0	0,27037037037037037	0,2644927536231884	0,9782608695652174	0,005749842470069322
[age = (33.25806283281976 , 83.0)]	?	?	[class = positive]	1,0	0,029556650246305417		0,27037037037037037	0,7296296296296296	1,0	0,27037037037037037	0,2644927536231884	0,9782608695652174	0,005749842470069322
