[age = (40.88341648999041 , 67.10408775687246)]	?	?	[class = positive]	0,863013698630137	0,2623762376237624		0,2971698113207547	0,7028301886792453	0,8412698412698413	0,2971698113207547	0,2290909090909091	0,7709090909090909	0,024449586776859517
[age = (46.90302947289992 , 75.24206602915763)]	?	[positive = (7.0811604762463265 , 23.000694000624655)]	[class = positive]	0,273972602739726	0,9554455445544554		0,6896551724137931	0,3103448275862069	0,7845528455284553	0,6896551724137931	0,07272727272727272	0,10545454545454545	0,04473388429752066
[age = (42.635248207047425 , 83.0)]	?	?	[class = positive]	0,8767123287671232	0,2376237623762376		0,29357798165137616	0,7064220183486238	0,8421052631578947	0,29357798165137616	0,23272727272727273	0,7927272727272727	0,02229421487603306
[age = (37.14898798941246 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09900990099009901		0,28063241106719367	0,7193675889328063	0,9090909090909091	0,28063241106719367	0,2581818181818182	0,92	0,013963636363636373
[age = (33.38956797962291 , 83.0)]	?	?	[class = positive]	1,0	0,0297029702970297		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,26545454545454544	0,9781818181818182	0,00579173553719009
[age = (38.904638421529015 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,13861386138613863		0,28688524590163933	0,7131147540983607	0,9032258064516129	0,28688524590163933	0,2545454545454545	0,8872727272727273	0,01901487603305782
[age = (42.24785772275791 , 83.0)]	?	?	[class = positive]	0,8767123287671232	0,2376237623762376		0,29357798165137616	0,7064220183486238	0,8421052631578947	0,29357798165137616	0,23272727272727273	0,7927272727272727	0,02229421487603306
[age = (38.21528943879855 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,13861386138613863		0,28688524590163933	0,7131147540983607	0,9032258064516129	0,28688524590163933	0,2545454545454545	0,8872727272727273	0,01901487603305782
[age = (49.330914685720025 , 68.24780521266871)]	?	[positive = (11.22136710911979 , 18.102434247590963)]	[class = positive]	0,1232876712328767	1,0		1,0	0,0	0,7593984962406015	1,0	0,03272727272727273	0,03272727272727273	0,024039669421487605
[age = (33.315250424462576 , 83.0)]	?	?	[class = positive]	1,0	0,0297029702970297		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,26545454545454544	0,9781818181818182	0,00579173553719009
[age = (33.14581414007575 , 83.0)]	?	?	[class = positive]	1,0	0,0297029702970297		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,26545454545454544	0,9781818181818182	0,00579173553719009
[age = (33.06609008815399 , 83.0)]	?	?	[class = positive]	1,0	0,0297029702970297		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,26545454545454544	0,9781818181818182	0,00579173553719009
[age = (40.86567399380573 , 83.0)]	?	?	[class = positive]	0,9452054794520548	0,17326732673267325		0,2923728813559322	0,7076271186440678	0,8974358974358975	0,2923728813559322	0,2509090909090909	0,8581818181818182	0,023100826446281003
[age = (33.99370790046144 , 74.94752598091075)]	?	?	[class = positive]	0,9863013698630136	0,039603960396039604		0,2706766917293233	0,7293233082706767	0,8888888888888888	0,2706766917293233	0,26181818181818184	0,9672727272727273	0,005051239669421503
[age = (42.26966473814487 , 66.51744995327465)]	?	?	[class = positive]	0,7808219178082192	0,3415841584158416		0,3	0,7	0,8117647058823529	0,3	0,20727272727272728	0,6909090909090909	0,023867768595041333
