[age = (45.70392642416136 , 67.76934529482358)]	?	[positive = (8.60345314093226 , 20.297128711105117)]	[class = positive]	0,2222222222222222	0,9802955665024631		0,8	0,2	0,7803921568627451	0,8	0,05818181818181818	0,07272727272727272	0,03914049586776859
[age = (47.21461350335548 , 68.98460062778233)]	?	[positive = (8.257035960064407 , 24.206805329404148)]	[class = positive]	0,2361111111111111	0,9753694581280788		0,7727272727272727	0,22727272727272727	0,782608695652174	0,7727272727272727	0,06181818181818182	0,08	0,04087272727272727
?	?	[positive = (4.157478592855867 , 52.0)]	[class = positive]	0,5138888888888888	0,8325123152709359		0,5211267605633803	0,4788732394366197	0,8284313725490197	0,5211267605633803	0,13454545454545455	0,2581818181818182	0,06694876033057852
[age = (33.5774211444496 , 74.62826738503233)]	?	?	[class = positive]	0,9861111111111112	0,04433497536945813		0,2679245283018868	0,7320754716981132	0,9	0,2679245283018868	0,2581818181818182	0,9636363636363636	0,005884297520661164
[age = (40.61647512074227 , 71.21254862119949)]	?	?	[class = positive]	0,9027777777777778	0,21674876847290642		0,29017857142857145	0,7098214285714286	0,8627450980392157	0,29017857142857145	0,23636363636363636	0,8145454545454546	0,023100826446280975
[age = (43.73178611997268 , 77.91526164950429)]	?	[positive = (8.909513218819427 , 39.463938845541854)]	[class = positive]	0,3055555555555556	0,9458128078817734		0,6666666666666666	0,3333333333333333	0,7933884297520661	0,6666666666666666	0,08	0,12	0,048581818181818184
[age = (33.1777800543243 , 78.0)]	?	?	[class = positive]	1,0	0,029556650246305417		0,26765799256505574	0,7323420074349443	1,0	0,26765799256505574	0,26181818181818184	0,9781818181818182	0,005712396694214861
[age = (37.530507553069896 , 78.0)]	?	?	[class = positive]	0,9722222222222222	0,09852216748768473		0,2766798418972332	0,7233201581027668	0,9090909090909091	0,2766798418972332	0,2545454545454545	0,92	0,013672727272727225
[age = (37.03912642827842 , 78.0)]	?	?	[class = positive]	0,9722222222222222	0,09852216748768473		0,2766798418972332	0,7233201581027668	0,9090909090909091	0,2766798418972332	0,2545454545454545	0,92	0,013672727272727225
[age = (43.97124859282303 , 69.53097058474435)]	?	[positive = (5.884823765956767 , 22.380870660028975)]	[class = positive]	0,3611111111111111	0,916256157635468		0,6046511627906976	0,3953488372093023	0,8017241379310345	0,6046511627906976	0,09454545454545454	0,15636363636363637	0,053606611570247924
[age = (40.734771262837455 , 78.0)]	?	?	[class = positive]	0,9444444444444444	0,1724137931034483		0,288135593220339	0,711864406779661	0,8974358974358975	0,288135593220339	0,24727272727272728	0,8581818181818182	0,02258512396694215
[age = (38.03719879456395 , 78.0)]	?	[positive = (0.684983633563327 , 24.258146007452186)]	[class = positive]	0,7083333333333334	0,6108374384236454		0,3923076923076923	0,6076923076923076	0,8551724137931035	0,3923076923076923	0,18545454545454546	0,4727272727272727	0,06168595041322314
[age = (40.425396940205886 , 78.0)]	?	?	[class = positive]	0,9444444444444444	0,1724137931034483		0,288135593220339	0,711864406779661	0,8974358974358975	0,288135593220339	0,24727272727272728	0,8581818181818182	0,02258512396694215
?	?	[positive = (4.035630082943058 , 52.0)]	[class = positive]	0,5138888888888888	0,8325123152709359		0,5211267605633803	0,4788732394366197	0,8284313725490197	0,5211267605633803	0,13454545454545455	0,2581818181818182	0,06694876033057852
[age = (38.857792302027796 , 78.0)]	?	?	[class = positive]	0,9583333333333334	0,13793103448275862		0,2827868852459016	0,7172131147540983	0,9032258064516129	0,2827868852459016	0,2509090909090909	0,8872727272727273	0,018604958677685912
