[age = (42.97450114097268 , 66.52911192360614)]	?	?	[class = positive]	0,7808219178082192	0,3448275862068966		0,3	0,7	0,813953488372093	0,3	0,20652173913043478	0,6884057971014492	0,024443394244906547
[age = (48.970294354352035 , 62.25884955025433)]	?	[positive = (9.512216848684346 , 17.32119792271655)]	[class = positive]	0,0958904109589041	1,0		1,0	0,0	0,7546468401486989	1,0	0,025362318840579712	0,025362318840579712	0,018654169292165512
[age = (43.780342323137056 , 68.27782159345968)]	?	[positive = (2.191290259325618 , 36.36575845986442)]	[class = positive]	0,4931506849315068	0,8472906403940886		0,5373134328358209	0,4626865671641791	0,8229665071770335	0,5373134328358209	0,13043478260869565	0,2427536231884058	0,06622820835958831
[age = (42.12482876785794 , 83.0)]	?	?	[class = positive]	0,9041095890410958	0,23645320197044334		0,2986425339366516	0,7013574660633484	0,8727272727272727	0,2986425339366516	0,2391304347826087	0,8007246376811594	0,027344570468389007
[age = (38.92288988362696 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,13793103448275862		0,2886178861788618	0,7113821138211383	0,9333333333333333	0,2886178861788618	0,2572463768115942	0,8913043478260869	0,021502835538752346
[age = (43.85729195333906 , 70.81775742191286)]	?	[positive = (4.368021394965829 , 42.189697755032675)]	[class = positive]	0,410958904109589	0,896551724137931		0,5882352941176471	0,4117647058823529	0,8088888888888889	0,5882352941176471	0,10869565217391304	0,18478260869565216	0,05982199117832388
[age = (42.748830263890554 , 74.49677613939525)]	?	?	[class = positive]	0,8767123287671232	0,2512315270935961		0,2962962962962963	0,7037037037037037	0,85	0,2962962962962963	0,2318840579710145	0,782608695652174	0,024889729048519216
[age = (45.46107436055939 , 70.92179842972742)]	?	[positive = (4.377023813933046 , 46.74012898770512)]	[class = positive]	0,3561643835616438	0,9014778325123153		0,5652173913043478	0,43478260869565216	0,7956521739130434	0,5652173913043478	0,09420289855072464	0,16666666666666666	0,050120772946859904
[age = (40.88517490987623 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,1724137931034483		0,29411764705882354	0,7058823529411765	0,9210526315789473	0,29411764705882354	0,2536231884057971	0,8623188405797102	0,025546103759714334
[age = (40.273468111251 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,1724137931034483		0,29411764705882354	0,7058823529411765	0,9210526315789473	0,29411764705882354	0,2536231884057971	0,8623188405797102	0,025546103759714334
[age = (33.47555723960115 , 83.0)]	?	?	[class = positive]	1,0	0,034482758620689655		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,2644927536231884	0,9746376811594203	0,0067081495484141995
[age = (45.80378130154168 , 70.48229609304727)]	?	[positive = (4.268857016232731 , 46.99536388094093)]	[class = positive]	0,3561643835616438	0,9014778325123153		0,5652173913043478	0,43478260869565216	0,7956521739130434	0,5652173913043478	0,09420289855072464	0,16666666666666666	0,050120772946859904
[age = (40.12613545019776 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,1724137931034483		0,29411764705882354	0,7058823529411765	0,9210526315789473	0,29411764705882354	0,2536231884057971	0,8623188405797102	0,025546103759714334
[age = (45.16048363300871 , 71.30261956237804)]	?	[positive = (4.470810375156566 , 46.507320560306056)]	[class = positive]	0,3561643835616438	0,9014778325123153		0,5652173913043478	0,43478260869565216	0,7956521739130434	0,5652173913043478	0,09420289855072464	0,16666666666666666	0,050120772946859904
[age = (40.202222297122375 , 67.19644703442795)]	?	?	[class = positive]	0,863013698630137	0,26108374384236455		0,29577464788732394	0,704225352112676	0,8412698412698413	0,29577464788732394	0,22826086956521738	0,7717391304347826	0,02414146187775676
[age = (38.114469557037296 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,13793103448275862		0,2886178861788618	0,7113821138211383	0,9333333333333333	0,2886178861788618	0,2572463768115942	0,8913043478260869	0,021502835538752346
[age = (41.64945204039609 , 83.0)]	?	?	[class = positive]	0,9178082191780822	0,20689655172413793		0,29385964912280704	0,706140350877193	0,875	0,29385964912280704	0,2427536231884058	0,8260869565217391	0,024259609325771897
[age = (41.29952820049289 , 83.0)]	?	?	[class = positive]	0,9178082191780822	0,20689655172413793		0,29385964912280704	0,706140350877193	0,875	0,29385964912280704	0,2427536231884058	0,8260869565217391	0,024259609325771897
[age = (33.395661172657924 , 83.0)]	?	?	[class = positive]	1,0	0,034482758620689655		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,2644927536231884	0,9746376811594203	0,0067081495484141995
