[age = (38.48041331729937 , 78.31747781234924)]	?	[positive = (4.719932413664807 , 39.425059195866815)]	[class = positive]	0,4520547945205479	0,8762376237623762		0,5689655172413793	0,43103448275862066	0,815668202764977	0,5689655172413793	0,12	0,2109090909090909	0,06401322314049587
[age = (42.374003617673026 , 83.0)]	?	[positive = (0.6518583140255485 , 38.0234581395044)]	[class = positive]	0,684931506849315	0,6534653465346535		0,4166666666666667	0,5833333333333334	0,8516129032258064	0,4166666666666667	0,18181818181818182	0,43636363636363634	0,06598347107438018
[age = (41.56277969040638 , 83.0)]	?	?	[class = positive]	0,9178082191780822	0,20297029702970298		0,29385964912280704	0,706140350877193	0,8723404255319149	0,29385964912280704	0,24363636363636362	0,8290909090909091	0,0235504132231405
[age = (45.54295023765947 , 68.17285203085908)]	?	[positive = (9.494395434961291 , 33.71408882239771)]	[class = positive]	0,2465753424657534	0,9653465346534653		0,72	0,28	0,78	0,72	0,06545454545454546	0,09090909090909091	0,04132231404958678
[age = (33.17249188442021 , 83.0)]	?	?	[class = positive]	1,0	0,0297029702970297		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,26545454545454544	0,9781818181818182	0,00579173553719009
[age = (40.55713755831774 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,17326732673267325		0,29535864978902954	0,7046413502109705	0,9210526315789473	0,29535864978902954	0,2545454545454545	0,8618181818181818	0,02577190082644626
[age = (37.810932620555235 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09405940594059406		0,2795275590551181	0,7204724409448819	0,9047619047619048	0,2795275590551181	0,2581818181818182	0,9236363636363636	0,012998347107438024
?	?	[positive = (1.5451982028601994 , 24.939991128001537)]	[class = positive]	0,6438356164383562	0,6732673267326733		0,415929203539823	0,584070796460177	0,8395061728395061	0,415929203539823	0,1709090909090909	0,4109090909090909	0,061831404958677685
[age = (42.950099975130456 , 83.0)]	?	?	[class = positive]	0,8904109589041096	0,23267326732673269		0,29545454545454547	0,7045454545454546	0,8545454545454545	0,29545454545454547	0,23636363636363636	0,8	0,023999999999999994
[age = (42.93588294275745 , 83.0)]	?	?	[class = positive]	0,8904109589041096	0,23267326732673269		0,29545454545454547	0,7045454545454546	0,8545454545454545	0,29545454545454547	0,23636363636363636	0,8	0,023999999999999994
[age = (33.07784666684455 , 83.0)]	?	?	[class = positive]	1,0	0,0297029702970297		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,26545454545454544	0,9781818181818182	0,00579173553719009
[age = (37.68152366855024 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09405940594059406		0,2795275590551181	0,7204724409448819	0,9047619047619048	0,2795275590551181	0,2581818181818182	0,9236363636363636	0,012998347107438024
[age = (37.20749749194172 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09405940594059406		0,2795275590551181	0,7204724409448819	0,9047619047619048	0,2795275590551181	0,2581818181818182	0,9236363636363636	0,012998347107438024
[age = (45.123700017251934 , 63.39324624626)]	?	[positive = (10.597281672811226 , 41.92091120032218)]	[class = positive]	0,2191780821917808	0,9702970297029703		0,7272727272727273	0,2727272727272727	0,7747035573122529	0,7272727272727273	0,05818181818181818	0,08	0,036945454545454545
[age = (37.040611139218086 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09405940594059406		0,2795275590551181	0,7204724409448819	0,9047619047619048	0,2795275590551181	0,2581818181818182	0,9236363636363636	0,012998347107438024
[age = (41.237307737047544 , 83.0)]	?	?	[class = positive]	0,9178082191780822	0,20297029702970298		0,29385964912280704	0,706140350877193	0,8723404255319149	0,29385964912280704	0,24363636363636362	0,8290909090909091	0,0235504132231405
[age = (40.041314693883734 , 74.20436811671081)]	?	?	[class = positive]	0,9315068493150684	0,18811881188118812		0,29310344827586204	0,7068965517241379	0,8837209302325582	0,29310344827586204	0,24727272727272728	0,8436363636363636	0,023325619834710765
[age = (47.09509364105357 , 68.60937113540562)]	?	[positive = (10.897178408476567 , 42.83390714405139)]	[class = positive]	0,2191780821917808	0,9702970297029703		0,7272727272727273	0,2727272727272727	0,7747035573122529	0,7272727272727273	0,05818181818181818	0,08	0,036945454545454545
[age = (35.78013400431464 , 83.0)]	?	[positive = (2.244604669169341 , 30.57834842717398)]	[class = positive]	0,5753424657534246	0,7623762376237624		0,4666666666666667	0,5333333333333333	0,8324324324324325	0,4666666666666667	0,15272727272727274	0,32727272727272727	0,06585123966942151
[age = (40.27439309295403 , 70.02035644329021)]	?	?	[class = positive]	0,9041095890410958	0,21782178217821782		0,29464285714285715	0,7053571428571429	0,8627450980392157	0,29464285714285715	0,24	0,8145454545454546	0,023775206611570232
[age = (42.92507639659874 , 83.0)]	?	?	[class = positive]	0,8904109589041096	0,23267326732673269		0,29545454545454547	0,7045454545454546	0,8545454545454545	0,29545454545454547	0,23636363636363636	0,8	0,023999999999999994
[age = (37.02088696283971 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09405940594059406		0,2795275590551181	0,7204724409448819	0,9047619047619048	0,2795275590551181	0,2581818181818182	0,9236363636363636	0,012998347107438024
[age = (45.12826324539635 , 68.4219834443241)]	?	[positive = (7.58103979491686 , 37.604075171467535)]	[class = positive]	0,3013698630136986	0,9504950495049505		0,6875	0,3125	0,7901234567901234	0,6875	0,08	0,11636363636363636	0,049110743801652895
[age = (42.696427987765176 , 83.0)]	?	?	[class = positive]	0,8904109589041096	0,23267326732673269		0,29545454545454547	0,7045454545454546	0,8545454545454545	0,29545454545454547	0,23636363636363636	0,8	0,023999999999999994
