[age = (40.612931915157965 , 69.915150175266)]	?	?	[class = positive]	0,8767123287671232	0,24630541871921183		0,29493087557603687	0,7050691244239631	0,847457627118644	0,29493087557603687	0,2318840579710145	0,7862318840579711	0,02393142197017431
[age = (42.533951167391464 , 67.52383339682157)]	?	?	[class = positive]	0,7945205479452054	0,3251231527093596		0,29743589743589743	0,7025641025641025	0,8148148148148148	0,29743589743589743	0,21014492753623187	0,7065217391304348	0,023275047258979192
[age = (36.43881803857147 , 61.116887116676004)]	?	[positive = (8.824559684009223 , 43.69583182795477)]	[class = positive]	0,2876712328767123	0,9408866995073891		0,6363636363636364	0,36363636363636365	0,7860082304526749	0,6363636363636364	0,07608695652173914	0,11956521739130435	0,044462822936357914
[age = (47.61655009897539 , 56.22579069476814)]	?	[positive = (8.282339221754066 , 17.042598122402495)]	[class = positive]	0,136986301369863	1,0		1,0	0,0	0,7631578947368421	1,0	0,036231884057971016	0,036231884057971016	0,026648813274522162
[age = (38.85577527392624 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,13793103448275862		0,2857142857142857	0,7142857142857143	0,9032258064516129	0,2857142857142857	0,2536231884057971	0,8876811594202898	0,018837954211300162
[age = (40.714483593067655 , 63.37443498318977)]	?	?	[class = positive]	0,7808219178082192	0,3448275862068966		0,3	0,7	0,813953488372093	0,3	0,20652173913043478	0,6884057971014492	0,024443394244906547
[age = (38.67343517068734 , 83.0)]	?	?	[class = positive]	0,958904109589041	0,13793103448275862		0,2857142857142857	0,7142857142857143	0,9032258064516129	0,2857142857142857	0,2536231884057971	0,8876811594202898	0,018837954211300162
[age = (37.750841358039345 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09852216748768473		0,2795275590551181	0,7204724409448819	0,9090909090909091	0,2795275590551181	0,2572463768115942	0,9202898550724637	0,013836378911993241
[age = (40.67157773954211 , 67.85010276671467)]	?	?	[class = positive]	0,863013698630137	0,2660098522167488		0,2971698113207547	0,7028301886792453	0,84375	0,2971698113207547	0,22826086956521738	0,7681159420289855	0,025099768956101637
[age = (37.30622314625268 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09852216748768473		0,2795275590551181	0,7204724409448819	0,9090909090909091	0,2795275590551181	0,2572463768115942	0,9202898550724637	0,013836378911993241
[age = (47.69010957432585 , 56.32379263738735)]	?	[positive = (8.31661768379004 , 17.1135343737699)]	[class = positive]	0,136986301369863	1,0		1,0	0,0	0,7631578947368421	1,0	0,036231884057971016	0,036231884057971016	0,026648813274522162
[age = (33.609733037861005 , 83.0)]	?	?	[class = positive]	1,0	0,034482758620689655		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,2644927536231884	0,9746376811594203	0,0067081495484141995
[age = (33.39329331546916 , 83.0)]	?	?	[class = positive]	1,0	0,034482758620689655		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,2644927536231884	0,9746376811594203	0,0067081495484141995
[age = (33.35203235077827 , 83.0)]	?	?	[class = positive]	1,0	0,034482758620689655		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,2644927536231884	0,9746376811594203	0,0067081495484141995
[age = (33.181738640439974 , 83.0)]	?	?	[class = positive]	1,0	0,034482758620689655		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,2644927536231884	0,9746376811594203	0,0067081495484141995
[age = (47.729809492698124 , 56.374333901605326)]	?	[positive = (8.335133121219945 , 17.15184420505321)]	[class = positive]	0,136986301369863	1,0		1,0	0,0	0,7631578947368421	1,0	0,036231884057971016	0,036231884057971016	0,026648813274522162
[age = (40.91310509610772 , 83.0)]	?	?	[class = positive]	0,9452054794520548	0,17733990147783252		0,2923728813559322	0,7076271186440678	0,9	0,2923728813559322	0,25	0,855072463768116	0,023839529510607
[age = (42.824840539192515 , 69.68799008848262)]	?	?	[class = positive]	0,8082191780821918	0,3054187192118227		0,295	0,705	0,8157894736842105	0,295	0,213768115942029	0,7246376811594203	0,022106700273051866
[age = (45.35125237547663 , 67.21168191094927)]	?	[positive = (8.40366653960497 , 22.270060149622356)]	[class = positive]	0,2328767123287671	0,9655172413793104		0,7083333333333334	0,2916666666666667	0,7777777777777778	0,7083333333333334	0,06159420289855073	0,08695652173913043	0,038594833018273475
[age = (40.379461949753605 , 65.03489166262874)]	?	?	[class = positive]	0,821917808219178	0,2955665024630542		0,2955665024630542	0,7044334975369458	0,821917808219178	0,2955665024630542	0,21739130434782608	0,7355072463768116	0,022854967443814295
[age = (39.587146360910744 , 69.96395779549529)]	?	[positive = (4.718984096150647 , 26.96850151850709)]	[class = positive]	0,4383561643835616	0,8817733990147784		0,5714285714285714	0,42857142857142855	0,8136363636363636	0,5714285714285714	0,11594202898550725	0,2028985507246377	0,06227683259819365
[age = (46.385786770494384 , 73.6327716369617)]	?	[positive = (8.215880508726979 , 23.430151101285183)]	[class = positive]	0,2465753424657534	0,9605911330049262		0,6923076923076923	0,3076923076923077	0,78	0,6923076923076923	0,06521739130434782	0,09420289855072464	0,040301407267380795
[age = (37.13931205937108 , 83.0)]	?	?	[class = positive]	0,9726027397260274	0,09852216748768473		0,2795275590551181	0,7204724409448819	0,9090909090909091	0,2795275590551181	0,2572463768115942	0,9202898550724637	0,013836378911993241
[age = (39.57310127048447 , 83.0)]	?	[positive = (3.7329198908874677 , 52.0)]	[class = positive]	0,4931506849315068	0,8374384236453202		0,5217391304347826	0,4782608695652174	0,821256038647343	0,5217391304347826	0,13043478260869565	0,25	0,06431159420289854
[age = (36.03443317585763 , 72.81534658245391)]	?	[positive = (1.1431031367873157 , 52.0)]	[class = positive]	0,6301369863013698	0,6995073891625616		0,42990654205607476	0,5700934579439252	0,8402366863905325	0,42990654205607476	0,16666666666666666	0,38768115942028986	0,06412780928376391
[age = (41.15696965860171 , 69.67393192900343)]	?	[positive = (2.842817115636425 , 49.99018582652968)]	[class = positive]	0,5342465753424658	0,812807881773399		0,5064935064935064	0,4935064935064935	0,8291457286432161	0,5064935064935064	0,14130434782608695	0,27898550724637683	0,06751470279353075
[age = (40.65956521541498 , 83.0)]	?	?	[class = positive]	0,9452054794520548	0,17733990147783252		0,2923728813559322	0,7076271186440678	0,9	0,2923728813559322	0,25	0,855072463768116	0,023839529510607
[age = (33.07131289798338 , 74.49651230079999)]	?	[positive = (1.5441472391181086 , 52.0)]	[class = positive]	0,6438356164383562	0,6847290640394089		0,42342342342342343	0,5765765765765766	0,8424242424242424	0,42342342342342343	0,17028985507246377	0,40217391304347827	0,06391776937618147
[age = (47.61074901435642 , 71.86398720259808)]	?	[positive = (7.83443702485485 , 16.068628708136117)]	[class = positive]	0,2054794520547945	0,9704433497536946		0,7142857142857143	0,2857142857142857	0,7725490196078432	0,7142857142857143	0,05434782608695652	0,07608695652173914	0,03422337744171392
[age = (30.205192161684487 , 83.0)]	?	[positive = (1.8422684534944749 , 52.0)]	[class = positive]	0,6575342465753424	0,6650246305418719		0,41379310344827586	0,5862068965517241	0,84375	0,41379310344827586	0,17391304347826086	0,42028985507246375	0,06274942239025415
[age = (33.11779131515304 , 83.0)]	?	?	[class = positive]	1,0	0,034482758620689655		0,27137546468401486	0,7286245353159851	1,0	0,27137546468401486	0,2644927536231884	0,9746376811594203	0,0067081495484141995
[age = (42.97162809827471 , 69.86902717134183)]	?	?	[class = positive]	0,8082191780821918	0,3054187192118227		0,295	0,705	0,8157894736842105	0,295	0,213768115942029	0,7246376811594203	0,022106700273051866
[age = (35.80231671155843 , 69.11079625725449)]	?	[positive = (4.458383004770244 , 52.0)]	[class = positive]	0,4794520547945205	0,8571428571428571		0,546875	0,453125	0,8207547169811321	0,546875	0,12681159420289856	0,2318840579710145	0,06547994118882589
