0,4433333333333333	0,5428571428571428		0,0	0,0	0,0		0,5588235294117647	0,95	0,7037037037037037		173,0	
0,5666666666666667	0,6285714285714286		1,0	0,13333333333333333	0,23529411764705882		0,6060606060606061	1,0	0,7547169811320755		172,0	
0,048333333333333374	0,5714285714285714		0,0	0,0	0,0		0,5714285714285714	1,0	0,7272727272727273		209,0	
0,0	0,5714285714285714		0,0	0,0	0,0		0,5714285714285714	1,0	0,7272727272727273		147,0	
0,5333333333333333	0,6		1,0	0,06666666666666667	0,125		0,5882352941176471	1,0	0,7407407407407407		166,0	
0,050000000000000044	0,5882352941176471		0,0	0,0	0,0		0,5882352941176471	1,0	0,7407407407407407		154,0	
0,0	0,5882352941176471		0,0	0,0	0,0		0,5882352941176471	1,0	0,7407407407407407		156,0	
0,5089285714285714	0,5882352941176471		0,5	0,07142857142857142	0,125		0,59375	0,95	0,7307692307692308		149,0	
0,0	0,5882352941176471		0,0	0,0	0,0		0,5882352941176471	1,0	0,7407407407407407		207,0	
0,050000000000000044	0,5882352941176471		0,0	0,0	0,0		0,5882352941176471	1,0	0,7407407407407407		192,0	
