0-0:	1433113502620	1433113604865
0-1:	1433113604865	1433113706335
0-2:	1433113706335	1433113804082
0-3:	1433113804083	1433113894755
0-4:	1433113894755	1433113984761
0-5:	1433113984761	1433114079675
0-6:	1433114079675	1433114180694
0-7:	1433114180694	1433114252663
0-8:	1433114252663	1433114283982
0-9:	1433114283982	1433114295237
