[mcg = (0.40042767115624445 , 0.89)]	?	?	?	?	[alm1 = (0.6010170739148659 , 0.94)]	?	[class = positive]	0,9375	0,8228782287822878		0,38461538461538464	0,6153846153846154	0,9911111111111112	0,38461538461538464	0,09900990099009901	0,25742574257425743	0,07182302388654707
[mcg = (0.4007603036982783 , 0.89)]	[gvh = (0.22896411318300539 , 0.9959466469694969)]	?	?	?	[alm1 = (0.5512558614169301 , 0.94)]	?	[class = positive]	0,96875	0,7970479704797048		0,36046511627906974	0,6395348837209303	0,9953917050691244	0,36046511627906974	0,10231023102310231	0,2838283828382838	0,07233495626790402
[mcg = (0.7705716709574498 , 0.8811631643784024)]	?	?	[chg = 0.50 ]	?	?	[alm2 = (0.278999641172077 , 0.94)]	[class = positive]	0,4375	0,985239852398524		0,7777777777777778	0,2222222222222222	0,9368421052631579	0,7777777777777778	0,0462046204620462	0,0594059405940594	0,03993072574584191
[mcg = (0.7450637568409839 , 0.89)]	?	?	?	[aac = (0.10086800452957215 , 0.7899971369058638)]	?	?	[class = positive]	0,5625	0,9704797047970479		0,6923076923076923	0,3076923076923077	0,9494584837545126	0,6923076923076923	0,0594059405940594	0,0858085808580858	0,05034364822620876
[mcg = (0.5949359842371555 , 0.89)]	?	?	?	[aac = (0.01667662874577435 , 0.7673709542804807)]	?	[alm2 = (0.5950858986540692 , 0.94)]	[class = positive]	0,875	0,9114391143911439		0,5384615384615384	0,46153846153846156	0,9840637450199203	0,5384615384615384	0,0924092409240924	0,1716171617161716	0,07428465618839111
[mcg = (0.7611515498633925 , 0.8646681150424452)]	?	?	?	?	?	[alm2 = (0.6309424732000608 , 0.94)]	[class = positive]	0,40625	0,992619926199262		0,8666666666666667	0,13333333333333333	0,9340277777777778	0,8666666666666667	0,0429042904290429	0,04950495049504951	0,03767604483220599
[mcg = (0.7563140041814264 , 0.89)]	?	?	?	[aac = (0.04111077873063276 , 0.8165569660275815)]	?	?	[class = positive]	0,53125	0,977859778597786		0,7391304347826086	0,2608695652173913	0,9464285714285714	0,7391304347826086	0,056105610561056105	0,07590759075907591	0,04808896731257284
[mcg = (0.7470631692139844 , 0.89)]	?	?	?	[aac = (0.1617083697098301 , 0.8332733869824073)]	[alm1 = (0.7537134104637376 , 0.94)]	?	[class = positive]	0,34375	1,0		1,0	0,0	0,928082191780822	1,0	0,036303630363036306	0,036303630363036306	0,03246958359202257
[mcg = (0.5285580631302819 , 0.8807328532476242)]	[gvh = (0.16 , 0.5156270202898668)]	?	[chg = 0.50 ]	?	[alm1 = (0.432376916778882 , 0.8005474662821804)]	?	[class = positive]	0,625	0,9372693726937269		0,5405405405405406	0,4594594594594595	0,9548872180451128	0,5405405405405406	0,066006600660066	0,12211221122112212	0,053110261521201615
[mcg = (0.7799359639624017 , 0.8844545133810001)]	?	?	?	?	?	?	[class = positive]	0,4375	0,985239852398524		0,7777777777777778	0,2222222222222222	0,9368421052631579	0,7777777777777778	0,0462046204620462	0,0594059405940594	0,03993072574584191
?	[gvh = (0.23535792610393047 , 0.9999646395175372)]	?	?	?	[alm1 = (0.47764829309290036 , 0.9249869672046565)]	?	[class = positive]	1,0	0,5940959409594095		0,22535211267605634	0,7746478873239436	1,0	0,22535211267605634	0,10561056105610561	0,46864686468646866	0,05611650273938285
[mcg = (0.7512715554564109 , 0.8800562670056009)]	?	?	?	[aac = (0.11983794061863678 , 0.8799828050130444)]	?	?	[class = positive]	0,53125	0,977859778597786		0,7391304347826086	0,2608695652173913	0,9464285714285714	0,7391304347826086	0,056105610561056105	0,07590759075907591	0,04808896731257284
?	?	?	?	?	[alm1 = (0.03 , 0.7015079137726387)]	?	[class = negative]	0,8118081180811808	0,75		0,9649122807017544	0,03508771929824561	0,32	0,9649122807017544	0,7260726072607261	0,7524752475247525	0,053066692807894666
?	?	?	?	?	?	[alm2 = (0.07098525528552671 , 0.7304313349189756)]	[class = negative]	0,8302583025830258	0,71875		0,9615384615384616	0,038461538461538464	0,3333333333333333	0,9615384615384616	0,7425742574257426	0,7722772277227723	0,0518576610136261
?	?	?	?	?	[alm1 = (0.03 , 0.6945583532422841)]	?	[class = negative]	0,7970479704797048	0,8125		0,972972972972973	0,02702702702702703	0,32098765432098764	0,972972972972973	0,7128712871287128	0,7326732673267327	0,05757605463516646
?	?	?	?	?	[alm1 = (0.03 , 0.94)]	?	[class = negative]	1,0	0,0		0,8943894389438944	0,10561056105610561	0,0	0,8943894389438944	0,8943894389438944	1,0	0,0
?	?	?	?	?	?	[alm2 = (0.0 , 0.630631630236683)]	[class = negative]	0,7749077490774908	0,9375		0,9905660377358491	0,009433962264150943	0,32967032967032966	0,9905660377358491	0,693069306930693	0,6996699669966997	0,06729187770262168
?	?	?	?	?	?	[alm2 = (0.0 , 0.94)]	[class = negative]	1,0	0,0		0,8943894389438944	0,10561056105610561	0,0	0,8943894389438944	0,8943894389438944	1,0	0,0
?	[gvh = (0.16 , 1.0)]	?	?	?	?	?	[class = negative]	1,0	0,0		0,8943894389438944	0,10561056105610561	0,0	0,8943894389438944	0,8943894389438944	1,0	0,0
[mcg = (0.02583901419562717 , 0.770180494290155)]	?	?	?	?	?	?	[class = negative]	0,974169741697417	0,4375		0,9361702127659575	0,06382978723404255	0,6666666666666666	0,9361702127659575	0,8712871287128713	0,9306930693069307	0,038885076626474446
