[mcg = (0.7568045614108062 , 0.89)]	?	?	?	?	?	?	[class = positive]	0,5161290322580645	0,977859778597786		0,7272727272727273	0,2727272727272727	0,9464285714285714	0,7272727272727273	0,052980132450331126	0,0728476821192053	0,04550239024604184
[mcg = (0.733555182418507 , 0.8330812053409333)]	?	?	?	?	?	[alm2 = (0.5753327366740253 , 0.8320500746076405)]	[class = positive]	0,3548387096774194	0,996309963099631		0,9166666666666666	0,08333333333333333	0,9310344827586207	0,9166666666666666	0,03642384105960265	0,039735099337748346	0,03234507258453576
[mcg = (0.755486866170132 , 0.89)]	[gvh = (0.25548901561494564 , 0.7946572082725547)]	?	?	?	?	?	[class = positive]	0,5161290322580645	0,977859778597786		0,7272727272727273	0,2727272727272727	0,9464285714285714	0,7272727272727273	0,052980132450331126	0,0728476821192053	0,04550239024604184
[mcg = (0.754034236893576 , 0.877928145724628)]	?	?	?	?	[alm1 = (0.2090639632338591 , 0.9943222658170517)]	?	[class = positive]	0,4838709677419355	0,981549815498155		0,75	0,25	0,9432624113475178	0,75	0,04966887417218543	0,06622516556291391	0,042870926713740626
[mcg = (0.7576992919315306 , 0.8615207117560217)]	?	?	?	?	?	?	[class = positive]	0,4838709677419355	0,981549815498155		0,75	0,25	0,9432624113475178	0,75	0,04966887417218543	0,06622516556291391	0,042870926713740626
[mcg = (0.7539749708599136 , 0.89)]	?	?	?	?	?	?	[class = positive]	0,5161290322580645	0,977859778597786		0,7272727272727273	0,2727272727272727	0,9464285714285714	0,7272727272727273	0,052980132450331126	0,0728476821192053	0,04550239024604184
[mcg = (0.7762328564339973 , 0.8831016804323187)]	?	?	?	?	?	[alm2 = (0.5414123163889106 , 0.99)]	[class = positive]	0,41935483870967744	0,992619926199262		0,8666666666666667	0,13333333333333333	0,9372822299651568	0,8666666666666667	0,04304635761589404	0,04966887417218543	0,03794789702206043
[mcg = (0.7609114854204568 , 0.8651662606748355)]	?	?	?	?	[alm1 = (0.7740373353429348 , 0.9298450417557341)]	?	[class = positive]	0,2903225806451613	1,0		1,0	0,0	0,9249146757679181	1,0	0,029801324503311258	0,029801324503311258	0,026742248147011094
[mcg = (0.7585989267950562 , 0.8625368515870826)]	?	?	?	?	?	?	[class = positive]	0,4838709677419355	0,981549815498155		0,75	0,25	0,9432624113475178	0,75	0,04966887417218543	0,06622516556291391	0,042870926713740626
[mcg = (0.39260349466754846 , 0.89)]	?	?	?	?	?	[alm2 = (0.5466839881370138 , 0.9542543277799788)]	[class = positive]	0,967741935483871	0,8118081180811808		0,37037037037037035	0,6296296296296297	0,995475113122172	0,37037037037037035	0,09933774834437085	0,2682119205298013	0,0718060611376694
[mcg = (0.38896526470412685 , 0.8817793489900829)]	[gvh = (0.16 , 0.6265331225808071)]	?	?	?	?	[alm2 = (0.5416510763125404 , 0.945469219757691)]	[class = positive]	0,9354838709677419	0,8302583025830258		0,38666666666666666	0,6133333333333333	0,9911894273127754	0,38666666666666666	0,09602649006622517	0,24834437086092714	0,07053418709705715
[mcg = (0.5122871811389463 , 0.8335424953635899)]	?	?	[chg = 0.50 ]	?	?	[alm2 = (0.5657239735369495 , 0.987489229227655)]	[class = positive]	0,7419354838709677	0,8929889298892989		0,4423076923076923	0,5576923076923077	0,968	0,4423076923076923	0,076158940397351	0,17218543046357615	0,058484277005394505
[mcg = (0.7049074399955066 , 0.89)]	?	?	?	?	?	[alm2 = (0.42642565439973534 , 0.99)]	[class = positive]	0,6129032258064516	0,9704797047970479		0,7037037037037037	0,2962962962962963	0,9563636363636364	0,7037037037037037	0,06291390728476821	0,08940397350993377	0,05373667821586773
[mcg = (0.7613520711470585 , 0.89)]	?	?	?	?	?	[alm2 = (0.5188232207865867 , 0.9056224702602139)]	[class = positive]	0,45161290322580644	0,988929889298893		0,8235294117647058	0,17647058823529413	0,9403508771929825	0,8235294117647058	0,046357615894039736	0,056291390728476824	0,04057936055436165
[mcg = (0.7583559669716614 , 0.8622605358686674)]	?	?	?	?	?	?	[class = positive]	0,4838709677419355	0,981549815498155		0,75	0,25	0,9432624113475178	0,75	0,04966887417218543	0,06622516556291391	0,042870926713740626
[mcg = (0.7519499103947194 , 0.89)]	[gvh = (0.16 , 1.0)]	?	?	?	?	?	[class = positive]	0,5161290322580645	0,977859778597786		0,7272727272727273	0,2727272727272727	0,9464285714285714	0,7272727272727273	0,052980132450331126	0,0728476821192053	0,04550239024604184
[mcg = (0.7584705711981048 , 0.8622428727186722)]	[gvh = (0.3184404375953959 , 1.0)]	?	?	?	?	?	[class = positive]	0,4838709677419355	0,981549815498155		0,75	0,25	0,9432624113475178	0,75	0,04966887417218543	0,06622516556291391	0,042870926713740626
?	[gvh = (0.16 , 0.7975567718767839)]	?	?	?	[alm1 = (0.4748686207038991 , 0.9265244373879953)]	?	[class = positive]	1,0	0,6273062730627307		0,23484848484848486	0,7651515151515151	1,0	0,23484848484848486	0,10264900662251655	0,4370860927152318	0,05778255339678084
[mcg = (0.6540569089895412 , 0.89)]	[gvh = (0.16 , 0.5589053476199741)]	?	?	?	?	?	[class = positive]	0,7096774193548387	0,9188191881918819		0,5	0,5	0,9651162790697675	0,5	0,0728476821192053	0,1456953642384106	0,057892197710626724
[mcg = (0.7589448068378226 , 0.8629300354982095)]	?	?	?	?	?	?	[class = positive]	0,4838709677419355	0,981549815498155		0,75	0,25	0,9432624113475178	0,75	0,04966887417218543	0,06622516556291391	0,042870926713740626
[mcg = (0.7570362082528872 , 0.8607600201094294)]	[gvh = (0.16 , 0.7963768049989144)]	?	?	?	?	?	[class = positive]	0,4838709677419355	0,981549815498155		0,75	0,25	0,9432624113475178	0,75	0,04966887417218543	0,06622516556291391	0,042870926713740626
[mcg = (0.7520830279670042 , 0.89)]	?	?	?	?	?	?	[class = positive]	0,5161290322580645	0,977859778597786		0,7272727272727273	0,2727272727272727	0,9464285714285714	0,7272727272727273	0,052980132450331126	0,0728476821192053	0,04550239024604184
[mcg = (0.7562083883594033 , 0.89)]	?	?	?	?	?	[alm2 = (0.03439059022203517 , 0.9009810282958624)]	[class = positive]	0,5161290322580645	0,977859778597786		0,7272727272727273	0,2727272727272727	0,9464285714285714	0,7272727272727273	0,052980132450331126	0,0728476821192053	0,04550239024604184
[mcg = (0.5607487004772582 , 0.89)]	?	?	?	?	?	[alm2 = (0.4476251681215124 , 0.99)]	[class = positive]	0,9032258064516129	0,8708487084870848		0,4444444444444444	0,5555555555555556	0,9874476987447699	0,4444444444444444	0,09271523178807947	0,20860927152317882	0,07130169729397834
?	?	?	?	?	?	[alm2 = (0.08043145020766229 , 0.6783620886209658)]	[class = negative]	0,7749077490774908	0,9032258064516129		0,9859154929577465	0,014084507042253521	0,3146067415730337	0,9859154929577465	0,695364238410596	0,7052980132450332	0,06246436559800006
?	?	?	?	[aac = (0.07701549216313622 , 0.88)]	?	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
[mcg = (0.10741953587607783 , 0.7498410017299487)]	?	?	?	[aac = (0.25772347295674963 , 0.8773236561946648)]	?	?	[class = negative]	0,9372693726937269	0,5806451612903226		0,951310861423221	0,04868913857677903	0,5142857142857142	0,951310861423221	0,8410596026490066	0,8841059602649006	0,04770624095434406
?	?	?	?	[aac = (0.07037207421407876 , 0.88)]	?	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
?	?	?	?	?	?	[alm2 = (0.05972031223822697 , 0.6773062666581792)]	[class = negative]	0,7749077490774908	0,9032258064516129		0,9859154929577465	0,014084507042253521	0,3146067415730337	0,9859154929577465	0,695364238410596	0,7052980132450332	0,06246436559800006
?	?	?	[chg = 0.50 ]	?	?	[alm2 = (0.0 , 0.670917972300594)]	[class = negative]	0,7749077490774908	0,9032258064516129		0,9859154929577465	0,014084507042253521	0,3146067415730337	0,9859154929577465	0,695364238410596	0,7052980132450332	0,06246436559800006
[mcg = (0.06179614890800189 , 0.7006382724782155)]	?	?	?	[aac = (0.10306239076504937 , 0.8705811213288274)]	?	[alm2 = (0.13064269814849824 , 0.9878346824913328)]	[class = negative]	0,8819188191881919	0,6451612903225806		0,956	0,044	0,38461538461538464	0,956	0,7913907284768212	0,8278145695364238	0,048550502170957466
[mcg = (0.003059145193139749 , 0.7408376149192536)]	?	?	[chg = 0.50 ]	?	?	?	[class = negative]	0,9630996309963099	0,5483870967741935		0,9490909090909091	0,05090909090909091	0,6296296296296297	0,9490909090909091	0,8642384105960265	0,9105960264900662	0,04711416165957627
?	?	?	?	[aac = (0.06223350217487452 , 0.88)]	?	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
?	?	?	?	[aac = (0.060966764315931773 , 0.88)]	?	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
?	?	?	?	?	?	[alm2 = (0.0 , 0.6668325677925795)]	[class = negative]	0,7749077490774908	0,9032258064516129		0,9859154929577465	0,014084507042253521	0,3146067415730337	0,9859154929577465	0,695364238410596	0,7052980132450332	0,06246436559800006
[mcg = (0.038861774129170724 , 0.7408925754073363)]	?	?	?	?	?	?	[class = negative]	0,9630996309963099	0,5483870967741935		0,9490909090909091	0,05090909090909091	0,6296296296296297	0,9490909090909091	0,8642384105960265	0,9105960264900662	0,04711416165957627
?	?	?	?	?	[alm1 = (0.03 , 1.0)]	?	[class = negative]	1,0	0,0		0,8973509933774835	0,10264900662251655	0,0	0,8973509933774835	0,8973509933774835	1,0	0,0
?	?	?	?	?	?	[alm2 = (0.0 , 0.6905145290630819)]	[class = negative]	0,7933579335793358	0,7741935483870968		0,9684684684684685	0,03153153153153153	0,3	0,9684684684684685	0,7119205298013245	0,7350993377483444	0,052278408841717416
?	[gvh = (0.16 , 1.0)]	?	?	?	?	?	[class = negative]	1,0	0,0		0,8973509933774835	0,10264900662251655	0,0	0,8973509933774835	0,8973509933774835	1,0	0,0
?	[gvh = (0.16 , 1.0)]	?	?	[aac = (0.10931912415504537 , 0.88)]	?	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
[mcg = (0.02858600672502979 , 0.7579846773707325)]	?	?	?	?	?	?	[class = negative]	0,974169741697417	0,5161290322580645		0,946236559139785	0,053763440860215055	0,6956521739130435	0,946236559139785	0,8741721854304636	0,9238410596026491	0,045162492873119575
[mcg = (0.0 , 0.8616968662585625)]	?	?	?	?	?	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
?	?	?	?	[aac = (0.15399907618890044 , 0.88)]	[alm1 = (0.03 , 1.0)]	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
[mcg = (0.02809398754952587 , 0.7421041529869463)]	?	?	?	?	?	?	[class = negative]	0,9630996309963099	0,5483870967741935		0,9490909090909091	0,05090909090909091	0,6296296296296297	0,9490909090909091	0,8642384105960265	0,9105960264900662	0,04711416165957627
[mcg = (0.0 , 0.6846670478503153)]	?	?	?	?	?	?	[class = negative]	0,8597785977859779	0,6774193548387096		0,9588477366255144	0,0411522633744856	0,3559322033898305	0,9588477366255144	0,7715231788079471	0,804635761589404	0,049482478838647426
[mcg = (0.028290352668517534 , 0.7472911477300124)]	?	?	?	?	?	?	[class = negative]	0,9630996309963099	0,5483870967741935		0,9490909090909091	0,05090909090909091	0,6296296296296297	0,9490909090909091	0,8642384105960265	0,9105960264900662	0,04711416165957627
?	?	?	?	[aac = (0.07622960889609569 , 0.88)]	[alm1 = (0.03 , 1.0)]	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
?	[gvh = (0.16 , 1.0)]	?	?	?	[alm1 = (0.03 , 1.0)]	?	[class = negative]	1,0	0,0		0,8973509933774835	0,10264900662251655	0,0	0,8973509933774835	0,8973509933774835	1,0	0,0
?	[gvh = (0.16 , 1.0)]	?	?	?	?	[alm2 = (0.10697685276820434 , 0.6724299719073772)]	[class = negative]	0,7749077490774908	0,9032258064516129		0,9859154929577465	0,014084507042253521	0,3146067415730337	0,9859154929577465	0,695364238410596	0,7052980132450332	0,06246436559800006
?	?	?	?	[aac = (0.10167831801928089 , 0.8123723009584718)]	?	[alm2 = (0.08122608359067823 , 0.736626163453536)]	[class = negative]	0,8044280442804428	0,7419354838709677		0,9646017699115044	0,035398230088495575	0,3026315789473684	0,9646017699115044	0,7218543046357616	0,7483443708609272	0,05032674005526072
[mcg = (0.06339999313020132 , 0.6770245954466086)]	?	?	?	[aac = (0.13436853041273747 , 0.8333136636422671)]	?	?	[class = negative]	0,8265682656826568	0,7096774193548387		0,9613733905579399	0,03862660944206009	0,3188405797101449	0,9613733905579399	0,7417218543046358	0,7715231788079471	0,04939476338757065
[mcg = (0.027787683040770214 , 0.7599932348813541)]	?	?	?	?	?	?	[class = negative]	0,974169741697417	0,5161290322580645		0,946236559139785	0,053763440860215055	0,6956521739130435	0,946236559139785	0,8741721854304636	0,9238410596026491	0,045162492873119575
[mcg = (0.01270163021512151 , 0.7440283797985537)]	?	?	?	?	?	?	[class = negative]	0,9630996309963099	0,5483870967741935		0,9490909090909091	0,05090909090909091	0,6296296296296297	0,9490909090909091	0,8642384105960265	0,9105960264900662	0,04711416165957627
?	[gvh = (0.16 , 1.0)]	?	?	[aac = (0.07146570120551676 , 0.88)]	?	?	[class = negative]	0,996309963099631	0,03225806451612903		0,9	0,1	0,5	0,9	0,8940397350993378	0,9933774834437086	0,002631463532301259
[mcg = (0.028335345350853084 , 0.7767674806168904)]	?	?	?	?	?	?	[class = negative]	0,981549815498155	0,41935483870967744		0,9366197183098591	0,06338028169014084	0,7222222222222222	0,9366197183098591	0,8807947019867549	0,9403973509933775	0,03692820490329363
[mcg = (0.031345077183771414 , 0.8585093178772989)]	?	?	?	?	?	?	[class = negative]	0,992619926199262	0,0967741935483871		0,9057239057239057	0,09427609427609428	0,6	0,9057239057239057	0,890728476821192	0,9834437086092715	0,008234287969825838
[mcg = (0.0 , 0.7141295895397104)]	?	?	?	?	?	?	[class = negative]	0,922509225092251	0,6129032258064516		0,9541984732824428	0,04580152671755725	0,475	0,9541984732824428	0,8278145695364238	0,8675496688741722	0,04931801236787858
?	?	?	?	[aac = (0.1450955129194415 , 0.88)]	?	[alm2 = (0.042463905472840444 , 0.6115833630890275)]	[class = negative]	0,7564575645756457	1,0		1,0	0,0	0,31958762886597936	1,0	0,6788079470198676	0,6788079470198676	0,06967896144905927
[mcg = (0.027943242733471093 , 0.7670102243241007)]	?	?	?	?	?	?	[class = negative]	0,977859778597786	0,45161290322580644		0,9397163120567376	0,06028368794326241	0,7	0,9397163120567376	0,8774834437086093	0,9337748344370861	0,039559668435595
[mcg = (0.03108395729882608 , 0.8513575136882608)]	?	?	?	?	?	?	[class = negative]	0,992619926199262	0,0967741935483871		0,9057239057239057	0,09427609427609428	0,6	0,9057239057239057	0,890728476821192	0,9834437086092715	0,008234287969825838
[mcg = (0.025781881964302856 , 0.7061391417552559)]	[gvh = (0.16 , 0.8627547537468339)]	?	?	[aac = (0.22595112873884643 , 0.88)]	?	?	[class = negative]	0,8819188191881919	0,6451612903225806		0,956	0,044	0,38461538461538464	0,956	0,7913907284768212	0,8278145695364238	0,048550502170957466
?	?	?	?	?	?	[alm2 = (0.0 , 0.6999669134707558)]	[class = negative]	0,7933579335793358	0,7741935483870968		0,9684684684684685	0,03153153153153153	0,3	0,9684684684684685	0,7119205298013245	0,7350993377483444	0,052278408841717416
?	?	?	?	?	?	[alm2 = (0.0 , 0.6175393325445844)]	[class = negative]	0,7638376383763837	0,967741935483871		0,9951923076923077	0,004807692307692308	0,3191489361702128	0,9951923076923077	0,6854304635761589	0,6887417218543046	0,06738739528968019
?	?	?	?	?	?	[alm2 = (0.049584792602776664 , 0.6731404489390655)]	[class = negative]	0,7749077490774908	0,9032258064516129		0,9859154929577465	0,014084507042253521	0,3146067415730337	0,9859154929577465	0,695364238410596	0,7052980132450332	0,06246436559800006
?	?	?	?	?	?	[alm2 = (0.04697973131794537 , 0.67662222201447)]	[class = negative]	0,7749077490774908	0,9032258064516129		0,9859154929577465	0,014084507042253521	0,3146067415730337	0,9859154929577465	0,695364238410596	0,7052980132450332	0,06246436559800006
