?	?	?	?	[aac = (0.0 , 0.7018405310377012)]	[alm1 = (0.4629262831507246 , 1.0)]	?	[class = positive]	1,0	0,6051660516605166		0,2246376811594203	0,7753623188405797	1,0	0,2246376811594203	0,10264900662251655	0,45695364238410596	0,0557431691592474
[mcg = (0.7459152794884212 , 0.89)]	?	?	?	?	?	?	[class = positive]	0,5161290322580645	0,959409594095941		0,5925925925925926	0,4074074074074074	0,9454545454545454	0,5925925925925926	0,052980132450331126	0,08940397350993377	0,04380290338143064
[mcg = (0.741608184886049 , 0.89)]	?	?	?	?	?	?	[class = positive]	0,5161290322580645	0,959409594095941		0,5925925925925926	0,4074074074074074	0,9454545454545454	0,5925925925925926	0,052980132450331126	0,08940397350993377	0,04380290338143064
[mcg = (0.12261483988750788 , 0.8770667225068549)]	?	?	?	[aac = (0.3980325134715571 , 0.88)]	?	[alm2 = (0.6296554950929771 , 0.8176917442651047)]	[class = positive]	0,7741935483870968	0,8671586715867159		0,4	0,6	0,9710743801652892	0,4	0,07947019867549669	0,1986754966887417	0,05907635630016228
[mcg = (0.5257947231289365 , 0.89)]	?	?	?	?	[alm1 = (0.6008702208481373 , 0.7875566153443333)]	?	[class = positive]	0,7096774193548387	0,922509225092251		0,5116279069767442	0,4883720930232558	0,9652509652509652	0,5116279069767442	0,0728476821192053	0,1423841059602649	0,058232095083548964
[mcg = (0.44812046249984455 , 0.89)]	?	?	?	?	[alm1 = (0.5471560616670972 , 1.0)]	[alm2 = (0.24403386996237797 , 0.99)]	[class = positive]	0,967741935483871	0,7970479704797048		0,35294117647058826	0,6470588235294118	0,9953917050691244	0,35294117647058826	0,09933774834437085	0,2814569536423841	0,07044647164598043
[mcg = (0.7681024741935109 , 0.8728196342522121)]	?	[lipe = 0.48 ]	?	[aac = (0.11697519907522574 , 0.7217020853991638)]	?	?	[class = positive]	0,3870967741935484	0,988929889298893		0,8	0,2	0,9337979094076655	0,8	0,039735099337748346	0,04966887417218543	0,03463663874391475
[mcg = (0.7593558781957243 , 0.874822715766243)]	?	[lipe = 0.48 ]	?	?	?	?	[class = positive]	0,45161290322580644	0,977859778597786		0,7	0,3	0,9397163120567376	0,7	0,046357615894039736	0,06622516556291391	0,03955966843559493
[mcg = (0.7412776988826699 , 0.89)]	?	?	?	?	?	?	[class = positive]	0,5161290322580645	0,959409594095941		0,5925925925925926	0,4074074074074074	0,9454545454545454	0,5925925925925926	0,052980132450331126	0,08940397350993377	0,04380290338143064
?	?	?	?	?	?	[alm2 = (0.6143665690070512 , 0.7976749144881287)]	[class = positive]	0,7419354838709677	0,8745387453874539		0,40350877192982454	0,5964912280701754	0,9673469387755103	0,40350877192982454	0,076158940397351	0,18874172185430463	0,0567847901407833
[mcg = (0.6182649532651611 , 0.89)]	?	?	?	?	?	[alm2 = (0.7213984505661994 , 0.9861448430943774)]	[class = positive]	0,6451612903225806	0,940959409594096		0,5555555555555556	0,4444444444444444	0,9586466165413534	0,5555555555555556	0,06622516556291391	0,11920529801324503	0,053988860137713264
?	?	?	?	?	?	[alm2 = (0.6155920656365891 , 0.8099855290892786)]	[class = positive]	0,8064516129032258	0,8597785977859779		0,3968253968253968	0,6031746031746031	0,9748953974895398	0,3968253968253968	0,08278145695364239	0,20860927152317882	0,06136792245954126
[mcg = (0.7553066037351959 , 0.8716821436927927)]	?	[lipe = 0.48 ]	[chg = 0.50 ]	?	?	?	[class = positive]	0,45161290322580644	0,977859778597786		0,7	0,3	0,9397163120567376	0,7	0,046357615894039736	0,06622516556291391	0,03955966843559493
[mcg = (0.7512554060042066 , 0.8681359127309474)]	?	?	[chg = 0.50 ]	?	?	[alm2 = (0.7466881308679211 , 0.99)]	[class = positive]	0,22580645161290322	1,0		1,0	0,0	0,9186440677966101	1,0	0,023178807947019868	0,023178807947019868	0,020799526336564185
[mcg = (0.7458147155737377 , 0.8618740133699552)]	?	?	[chg = 0.50 ]	?	?	[alm2 = (0.7404356911237645 , 0.9878481744340091)]	[class = positive]	0,22580645161290322	1,0		1,0	0,0	0,9186440677966101	1,0	0,023178807947019868	0,023178807947019868	0,020799526336564185
[mcg = (0.7390104892378632 , 0.8228488681964948)]	[gvh = (0.23249264645255555 , 0.8784397443144645)]	?	?	?	?	[alm2 = (0.6191072446521738 , 0.8387459579753658)]	[class = positive]	0,3225806451612903	0,996309963099631		0,9090909090909091	0,09090909090909091	0,9278350515463918	0,9090909090909091	0,033112582781456956	0,03642384105960265	0,029373711679312315
[mcg = (0.746079135372236 , 0.89)]	[gvh = (0.23 , 0.6616601737858862)]	?	?	?	?	?	[class = positive]	0,4838709677419355	0,974169741697417		0,6818181818181818	0,3181818181818182	0,9428571428571428	0,6818181818181818	0,04966887417218543	0,0728476821192053	0,042191131967896145
[mcg = (0.7690150863727756 , 0.8886626835483717)]	[gvh = (0.23 , 0.6579958998498541)]	?	[chg = 0.50 ]	[aac = (0.06688298649643831 , 0.8799771267226425)]	?	?	[class = positive]	0,41935483870967744	0,985239852398524		0,7647058823529411	0,23529411764705882	0,9368421052631579	0,7647058823529411	0,04304635761589404	0,056291390728476824	0,03726810227621595
[mcg = (0.21388827530679566 , 0.89)]	?	?	[chg = 0.50 ]	?	?	[alm2 = (0.6339897335254027 , 0.8317397803909694)]	[class = positive]	0,8709677419354839	0,8413284132841329		0,38571428571428573	0,6142857142857143	0,9827586206896551	0,38571428571428573	0,08940397350993377	0,23178807947019867	0,06561115740537696
?	?	?	?	[aac = (0.3207255751489313 , 0.6755366826240168)]	?	[alm2 = (0.5952066546585418 , 0.8560745981396318)]	[class = positive]	0,9032258064516129	0,8265682656826568		0,37333333333333335	0,6266666666666667	0,986784140969163	0,37333333333333335	0,09271523178807947	0,24834437086092714	0,06722292881891145
[mcg = (0.7411091520817046 , 0.89)]	?	?	?	?	?	?	[class = positive]	0,5161290322580645	0,959409594095941		0,5925925925925926	0,4074074074074074	0,9454545454545454	0,5925925925925926	0,052980132450331126	0,08940397350993377	0,04380290338143064
