[mcg = (0.6179638846307254 , 0.8488107911461794)]	[gvh = (0.2071416528873042 , 0.7770885969445606)]	[lipe = 0.48 ]	?	?	[alm1 = (0.5846474245017614 , 0.9754943806398406)]	?	[class = positive]	0,75	0,9298892988929889		0,5581395348837209	0,4418604651162791	0,9692307692307692	0,5581395348837209	0,07920792079207921	0,1419141914191419	0,06422028341448006
?	?	?	?	?	?	[alm2 = (0.6720845723502943 , 0.8053052300405585)]	[class = positive]	0,78125	0,8819188191881919		0,43859649122807015	0,5614035087719298	0,9715447154471545	0,43859649122807015	0,08250825082508251	0,18811881188118812	0,06264091755710224
?	?	?	?	?	?	[alm2 = (0.6137660778033361 , 0.906466798511277)]	[class = positive]	1,0	0,7822878228782287		0,3516483516483517	0,6483516483516484	1,0	0,3516483516483517	0,10561056105610561	0,30033003300330036	0,07389253776862834
?	?	?	?	[aac = (0.3182350783585349 , 0.88)]	?	[alm2 = (0.6178354563456986 , 0.8121562594175653)]	[class = positive]	0,875	0,8523985239852399		0,4117647058823529	0,5882352941176471	0,9829787234042553	0,4117647058823529	0,0924092409240924	0,22442244224422442	0,0687078608850984
?	?	?	?	?	?	[alm2 = (0.6037921345500996 , 0.8082392663095135)]	[class = positive]	0,84375	0,8634686346863468		0,421875	0,578125	0,9790794979079498	0,421875	0,0891089108910891	0,21122112211221122	0,06680172967791828
?	[gvh = (0.16 , 0.6400447079429566)]	?	[chg = 0.50 ]	?	?	[alm2 = (0.5843766257539931 , 0.8073019647537635)]	[class = positive]	0,8125	0,8708487084870848		0,4262295081967213	0,5737704918032787	0,9752066115702479	0,4262295081967213	0,0858085808580858	0,20132013201320131	0,06454704876428237
[mcg = (0.7887165528306724 , 0.8803649490523949)]	?	?	?	?	[alm1 = (0.6807726951703559 , 1.0)]	?	[class = positive]	0,34375	0,996309963099631		0,9166666666666666	0,08333333333333333	0,9278350515463918	0,9166666666666666	0,036303630363036306	0,039603960396039604	0,03212103388556678
[mcg = (0.7453612292430691 , 0.8319717625465897)]	?	?	?	?	[alm1 = (0.6450000710510484 , 0.9466796230799991)]	?	[class = positive]	0,34375	0,996309963099631		0,9166666666666666	0,08333333333333333	0,9278350515463918	0,9166666666666666	0,036303630363036306	0,039603960396039604	0,03212103388556678
?	?	?	?	?	?	[alm2 = (0.61330460348228 , 0.9057839626505091)]	[class = positive]	1,0	0,7822878228782287		0,3516483516483517	0,6483516483516484	1,0	0,3516483516483517	0,10561056105610561	0,30033003300330036	0,07389253776862834
[mcg = (0.5924636887937235 , 0.89)]	?	?	?	?	[alm1 = (0.6940805877183899 , 0.8325493799050099)]	?	[class = positive]	0,625	0,9520295202952029		0,6060606060606061	0,3939393939393939	0,9555555555555556	0,6060606060606061	0,066006600660066	0,10891089108910891	0,054504460347024795
[mcg = (0.7246144106108328 , 0.89)]	?	?	?	?	?	[alm2 = (0.46326629107848083 , 0.99)]	[class = positive]	0,59375	0,977859778597786		0,76	0,24	0,9532374100719424	0,76	0,0627062706270627	0,08250825082508251	0,05399252796566785
?	?	?	?	?	[alm1 = (0.03 , 0.9623452172741052)]	[alm2 = (0.6137499491957327 , 0.9052326862480531)]	[class = positive]	1,0	0,7822878228782287		0,3516483516483517	0,6483516483516484	1,0	0,3516483516483517	0,10561056105610561	0,30033003300330036	0,07389253776862834
[mcg = (0.7511611560639369 , 0.8193250792678947)]	[gvh = (0.2689483138262818 , 0.415984686637757)]	?	?	?	?	?	[class = positive]	0,125	1,0		1,0	0,0	0,9063545150501672	1,0	0,013201320132013201	0,013201320132013201	0,011807121306190025
[mcg = (0.7458130674575784 , 0.8324761040939666)]	?	?	?	?	[alm1 = (0.6453728842899513 , 0.9472353145594046)]	?	[class = positive]	0,34375	0,996309963099631		0,9166666666666666	0,08333333333333333	0,9278350515463918	0,9166666666666666	0,036303630363036306	0,039603960396039604	0,03212103388556678
[mcg = (0.4085367455186032 , 0.89)]	?	?	?	?	?	[alm2 = (0.6408137942008132 , 0.9012527821240053)]	[class = positive]	0,96875	0,8487084870848709		0,4305555555555556	0,5694444444444444	0,9956709956709957	0,4305555555555556	0,10231023102310231	0,2376237623762376	0,07721465215828514
[mcg = (0.7617265466846856 , 0.89)]	?	[lipe = 0.48 ]	?	?	?	[alm2 = (0.3622616647648276 , 0.9147119659586948)]	[class = positive]	0,46875	0,992619926199262		0,8823529411764706	0,11764705882352941	0,9405594405594405	0,8823529411764706	0,04950495049504951	0,056105610561056105	0,04357960548530101
[mcg = (0.019681278413126058 , 0.7149425575748218)]	?	[lipe = 0.48 ]	?	?	?	?	[class = negative]	0,8819188191881919	0,65625		0,956	0,044	0,39622641509433965	0,956	0,7887788778877888	0,8250825082508251	0,05083379625091222
