?	?	?	?	?	?	[alm2 = (0.00925202293474725 , 0.7421320000558163)]	[class = negative]	0,8413284132841329	0,65625		0,9539748953974896	0,04602510460251046	0,328125	0,9539748953974896	0,7524752475247525	0,7887788778877888	0,04699974947989849
[mcg = (0.10531225701208823 , 0.6954042788691003)]	?	?	?	[aac = (0.06583644401063282 , 0.8468795569481674)]	?	?	[class = negative]	0,8560885608856088	0,625		0,9508196721311475	0,04918032786885246	0,3389830508474576	0,9508196721311475	0,7656765676567657	0,8052805280528053	0,04544216797917422
[mcg = (0.0 , 0.6880844297368597)]	?	?	?	?	?	?	[class = negative]	0,8560885608856088	0,625		0,9508196721311475	0,04918032786885246	0,3389830508474576	0,9508196721311475	0,7656765676567657	0,8052805280528053	0,04544216797917422
[mcg = (0.0 , 0.8658650021197328)]	?	?	?	?	?	?	[class = negative]	1,0	0,0625		0,9003322259136213	0,09966777408637874	1,0	0,9003322259136213	0,8943894389438944	0,9933993399339934	0,005903560653094941
[mcg = (0.003703559070385918 , 0.7160023233073783)]	?	?	?	?	?	?	[class = negative]	0,915129151291513	0,5625		0,9465648854961832	0,05343511450381679	0,43902439024390244	0,9465648854961832	0,8184818481848185	0,8646864686468647	0,04511540262937175
?	?	?	?	?	[alm1 = (0.03 , 0.6961426956580441)]	?	[class = negative]	0,7859778597785978	0,875		0,9815668202764977	0,018433179723502304	0,32558139534883723	0,9815668202764977	0,7029702970297029	0,7161716171617162	0,06243396616889407
[mcg = (0.0 , 0.8414839382064778)]	?	?	?	?	?	?	[class = negative]	0,996309963099631	0,125		0,9060402684563759	0,09395973154362416	0,8	0,9060402684563759	0,8910891089108911	0,9834983498349835	0,01145857159973418
?	?	?	?	?	[alm1 = (0.03 , 0.7243390836771058)]	?	[class = negative]	0,8265682656826568	0,71875		0,9613733905579399	0,03862660944206009	0,32857142857142857	0,9613733905579399	0,7392739273927392	0,768976897689769	0,051509111307170286
[mcg = (0.0 , 0.7662320685625499)]	?	?	?	?	?	?	[class = negative]	0,977859778597786	0,4375		0,9363957597173145	0,0636042402826855	0,7	0,9363957597173145	0,8745874587458746	0,933993399339934	0,03923362633293037
?	?	?	?	?	[alm1 = (0.03 , 0.6977140270713229)]	?	[class = negative]	0,7859778597785978	0,875		0,9815668202764977	0,018433179723502304	0,32558139534883723	0,9815668202764977	0,7029702970297029	0,7161716171617162	0,06243396616889407
?	?	?	?	?	[alm1 = (0.03 , 0.7081820785277996)]	?	[class = negative]	0,8007380073800738	0,8125		0,9730941704035875	0,026905829596412557	0,325	0,9730941704035875	0,7161716171617162	0,735973597359736	0,05792460434162228
[mcg = (0.0 , 0.8693966486320723)]	?	?	?	?	?	?	[class = negative]	1,0	0,0625		0,9003322259136213	0,09966777408637874	1,0	0,9003322259136213	0,8943894389438944	0,9933993399339934	0,005903560653094941
[mcg = (0.0 , 0.7109810267068135)]	?	[lipe = 0.48 ]	?	?	?	?	[class = negative]	0,9003690036900369	0,59375		0,9494163424124513	0,05058365758754864	0,41304347826086957	0,9494163424124513	0,8052805280528053	0,8481848184818482	0,04667298413009602
?	?	?	?	?	?	[alm2 = (8.542830024589488E-4 , 0.6793198730294923)]	[class = negative]	0,7749077490774908	0,9375		0,9905660377358491	0,009433962264150943	0,32967032967032966	0,9905660377358491	0,693069306930693	0,6996699669966997	0,06729187770262168
?	?	?	?	[aac = (0.20711994092629368 , 0.872286979131245)]	?	[alm2 = (0.021762902857964617 , 0.6417564195909753)]	[class = negative]	0,7490774907749077	1,0		1,0	0,0	0,32	1,0	0,66996699669967	0,66996699669967	0,07075559041052615
[mcg = (0.0 , 0.7454765306899884)]	?	?	?	?	?	?	[class = negative]	0,966789667896679	0,5		0,9424460431654677	0,05755395683453238	0,64	0,9424460431654677	0,8646864686468647	0,9174917491749175	0,04409153786665798
?	?	?	?	[aac = (0.20631556676400264 , 0.868899352111953)]	?	[alm2 = (0.021678384116422363 , 0.6392640845695633)]	[class = negative]	0,7490774907749077	1,0		1,0	0,0	0,32	1,0	0,66996699669967	0,66996699669967	0,07075559041052615
[mcg = (0.0 , 0.8333540320353215)]	?	?	?	?	?	?	[class = negative]	0,992619926199262	0,15625		0,9087837837837838	0,09121621621621621	0,7142857142857143	0,9087837837837838	0,8877887788778878	0,976897689768977	0,01406180221982578
?	?	?	?	?	[alm1 = (0.03 , 0.7082121195550766)]	?	[class = negative]	0,8007380073800738	0,8125		0,9730941704035875	0,026905829596412557	0,325	0,9730941704035875	0,7161716171617162	0,735973597359736	0,05792460434162228
?	?	?	?	?	?	[alm2 = (0.0 , 0.6931273925102475)]	[class = negative]	0,7970479704797048	0,84375		0,9773755656108597	0,02262443438914027	0,32926829268292684	0,9773755656108597	0,7128712871287128	0,7293729372937293	0,06052783496171399
?	?	?	?	[aac = (0.20704472634522075 , 0.8719701388520522)]	?	[alm2 = (0.02175497504786567 , 0.6415226399771298)]	[class = negative]	0,7490774907749077	1,0		1,0	0,0	0,32	1,0	0,66996699669967	0,66996699669967	0,07075559041052615
?	?	?	?	[aac = (0.20633894700692787 , 0.8678528418933206)]	?	[alm2 = (0.021675993940732902 , 0.6397814565386647)]	[class = negative]	0,7490774907749077	1,0		1,0	0,0	0,32	1,0	0,66996699669967	0,66996699669967	0,07075559041052615
?	?	?	?	?	[alm1 = (0.03 , 0.7270132534390443)]	?	[class = negative]	0,8265682656826568	0,71875		0,9613733905579399	0,03862660944206009	0,32857142857142857	0,9613733905579399	0,7392739273927392	0,768976897689769	0,051509111307170286
?	?	?	?	?	[alm1 = (0.03 , 0.6993352911814014)]	?	[class = negative]	0,7859778597785978	0,875		0,9815668202764977	0,018433179723502304	0,32558139534883723	0,9815668202764977	0,7029702970297029	0,7161716171617162	0,06243396616889407
?	?	?	?	[aac = (0.20564175167536244 , 0.8648972538008536)]	?	[alm2 = (0.021647970372711885 , 0.6372908750810035)]	[class = negative]	0,7490774907749077	1,0		1,0	0,0	0,32	1,0	0,66996699669967	0,66996699669967	0,07075559041052615
[mcg = (0.0 , 0.8419896913239244)]	?	?	?	?	?	?	[class = negative]	0,996309963099631	0,125		0,9060402684563759	0,09395973154362416	0,8	0,9060402684563759	0,8910891089108911	0,9834983498349835	0,01145857159973418
?	?	?	?	?	?	[alm2 = (0.001483334639767353 , 0.7417243966536662)]	[class = negative]	0,8413284132841329	0,65625		0,9539748953974896	0,04602510460251046	0,328125	0,9539748953974896	0,7524752475247525	0,7887788778877888	0,04699974947989849
?	[gvh = (0.16 , 1.0)]	?	?	?	?	[alm2 = (0.0 , 0.735573928856686)]	[class = negative]	0,8228782287822878	0,78125		0,9695652173913043	0,030434782608695653	0,3424657534246575	0,9695652173913043	0,735973597359736	0,759075907590759	0,057064122253809524
[mcg = (0.0 , 0.8446663166274935)]	[gvh = (0.16 , 1.0)]	?	?	?	?	?	[class = negative]	0,996309963099631	0,125		0,9060402684563759	0,09395973154362416	0,8	0,9060402684563759	0,8910891089108911	0,9834983498349835	0,01145857159973418
[mcg = (0.0 , 0.7956854209519156)]	?	?	?	?	?	[alm2 = (0.023605816276977658 , 0.6981759605629516)]	[class = negative]	0,7859778597785978	0,875		0,9815668202764977	0,018433179723502304	0,32558139534883723	0,9815668202764977	0,7029702970297029	0,7161716171617162	0,06243396616889407
[mcg = (0.0 , 0.7295757809716077)]	?	?	?	?	?	?	[class = negative]	0,9298892988929889	0,53125		0,9438202247191011	0,056179775280898875	0,4722222222222222	0,9438202247191011	0,8316831683168316	0,8811881188118812	0,04355782112864748
[mcg = (0.0011650020985075615 , 0.7130642644233044)]	?	?	?	?	?	?	[class = negative]	0,915129151291513	0,5625		0,9465648854961832	0,05343511450381679	0,43902439024390244	0,9465648854961832	0,8184818481848185	0,8646864686468647	0,04511540262937175
?	?	?	?	?	?	[alm2 = (0.007266067097831515 , 0.7496590847372937)]	[class = negative]	0,8413284132841329	0,65625		0,9539748953974896	0,04602510460251046	0,328125	0,9539748953974896	0,7524752475247525	0,7887788778877888	0,04699974947989849
?	?	?	?	?	?	[alm2 = (0.0 , 0.6525746875643674)]	[class = negative]	0,7712177121771218	0,96875		0,9952380952380953	0,004761904761904762	0,3333333333333333	0,9952380952380953	0,6897689768976898	0,693069306930693	0,0698951083227135
?	[gvh = (0.16 , 1.0)]	?	?	[aac = (0.20253949666932375 , 0.8667160786696909)]	?	[alm2 = (0.02182611027368597 , 0.643962611132216)]	[class = negative]	0,7490774907749077	1,0		1,0	0,0	0,32	1,0	0,66996699669967	0,66996699669967	0,07075559041052615
?	[gvh = (0.16 , 1.0)]	?	?	?	[alm1 = (0.03 , 0.7263824209220144)]	?	[class = negative]	0,8265682656826568	0,71875		0,9613733905579399	0,03862660944206009	0,32857142857142857	0,9613733905579399	0,7392739273927392	0,768976897689769	0,051509111307170286
?	?	?	?	?	[alm1 = (0.03 , 0.7283105529588689)]	?	[class = negative]	0,8265682656826568	0,71875		0,9613733905579399	0,03862660944206009	0,32857142857142857	0,9613733905579399	0,7392739273927392	0,768976897689769	0,051509111307170286
?	?	?	?	[aac = (0.20554546913078714 , 0.8656560809179318)]	?	[alm2 = (0.02159746694394783 , 0.6368779545928088)]	[class = negative]	0,7490774907749077	1,0		1,0	0,0	0,32	1,0	0,66996699669967	0,66996699669967	0,07075559041052615
?	?	?	?	[aac = (0.20809113213997865 , 0.8763973039935186)]	[alm1 = (0.03 , 0.955510998763419)]	[alm2 = (0.021864934951289914 , 0.6447638903805802)]	[class = negative]	0,7490774907749077	1,0		1,0	0,0	0,32	1,0	0,66996699669967	0,66996699669967	0,07075559041052615
[mcg = (0.0 , 0.8468548858132771)]	?	?	?	?	?	?	[class = negative]	0,996309963099631	0,125		0,9060402684563759	0,09395973154362416	0,8	0,9060402684563759	0,8910891089108911	0,9834983498349835	0,01145857159973418
[mcg = (0.0 , 0.7803671566831697)]	?	?	?	?	?	?	[class = negative]	0,988929889298893	0,34375		0,9273356401384083	0,0726643598615917	0,7857142857142857	0,9273356401384083	0,8844884488448845	0,9537953795379538	0,031423934472655235
[mcg = (0.0 , 0.7598859864442389)]	?	?	?	?	?	?	[class = negative]	0,974169741697417	0,46875		0,9395017793594306	0,060498220640569395	0,6818181818181818	0,9395017793594306	0,8712871287128713	0,9273927392739274	0,04183685695302197
