0,04347826086956519	0,7419354838709677		0,0	0,0	0,0		0,7419354838709677	1,0	0,8518518518518519		185,0	
0,0	0,7419354838709677		0,0	0,0	0,0		0,7419354838709677	1,0	0,8518518518518519		175,0	
0,04347826086956519	0,7419354838709677		0,0	0,0	0,0		0,7419354838709677	1,0	0,8518518518518519		160,0	
0,04347826086956519	0,7419354838709677		0,0	0,0	0,0		0,7419354838709677	1,0	0,8518518518518519		189,0	
0,0	0,7419354838709677		0,0	0,0	0,0		0,7419354838709677	1,0	0,8518518518518519		150,0	
0,42424242424242425	0,6774193548387096		0,0	0,0	0,0		0,7	0,9545454545454546	0,8076923076923077		172,0	
0,045454545454545414	0,7333333333333333		0,0	0,0	0,0		0,7333333333333333	1,0	0,846153846153846		188,0	
0,0	0,7333333333333333		0,0	0,0	0,0		0,7333333333333333	1,0	0,846153846153846		162,0	
0,045454545454545414	0,7333333333333333		0,0	0,0	0,0		0,7333333333333333	1,0	0,846153846153846		157,0	
0,0	0,7333333333333333		0,0	0,0	0,0		0,7333333333333333	1,0	0,846153846153846		168,0	
