0-0:	1433117807938	1433117852125
0-1:	1433117852125	1433117883283
0-2:	1433117883283	1433117914038
0-3:	1433117914038	1433117944465
0-4:	1433117944466	1433117973250
0-5:	1433117973250	1433118006986
0-6:	1433118006987	1433118034913
0-7:	1433118034914	1433118065203
0-8:	1433118065203	1433118088844
0-9:	1433118088844	1433118094025
