0-0:	1433114616935	1433114647300
0-1:	1433114647300	1433114671454
0-2:	1433114671454	1433114694084
0-3:	1433114694085	1433114716761
0-4:	1433114716762	1433114741881
0-5:	1433114741881	1433114768688
0-6:	1433114768688	1433114789925
0-7:	1433114789925	1433114814383
0-8:	1433114814383	1433114833274
0-9:	1433114833274	1433114835775
