[Status = 0DM ]	?	?	?	?	?	?	?	?	?	?	?	[Foreign = yes ]	?	?	?	?	?	?	?	[class = positive]	0,45185185185185184	0,8142857142857143		0,5104602510460251	0,4895397489539749	0,7760968229954615	0,5104602510460251	0,13555555555555557	0,26555555555555554	0,055888888888888905
[Status = less200DM v 0DM ]	?	?	[Savingsaccount = less500DM v less100DM ]	?	?	?	?	?	?	?	?	[Foreign = yes ]	?	?	?	?	?	?	?	[class = positive]	0,6962962962962963	0,7047619047619048		0,5026737967914439	0,49732620320855614	0,844106463878327	0,5026737967914439	0,2088888888888889	0,41555555555555557	0,08422222222222224
[Status = 0DM ]	?	?	[Savingsaccount = less100DM ]	?	?	?	?	?	?	?	?	?	?	?	?	?	[Age_discretized = "30.2~35.8" v "24.6~30.2" v "MinValue~24.6" ]	?	?	[class = positive]	0,25555555555555554	0,9301587301587302		0,6106194690265486	0,3893805309734513	0,7445997458703939	0,6106194690265486	0,07666666666666666	0,12555555555555556	0,03899999999999999
[Status = 0DM ]	?	?	[Savingsaccount = less500DM v less100DM ]	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,40370370370370373	0,8365079365079365		0,5141509433962265	0,4858490566037736	0,7659883720930233	0,5141509433962265	0,12111111111111111	0,23555555555555555	0,05044444444444446
?	[Credithistory = bankpaidduly v allpaidduly ]	?	[Savingsaccount = less100DM ]	?	?	[Debtors = none ]	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,11851851851851852	0,9825396825396825		0,7441860465116279	0,2558139534883721	0,7222870478413069	0,7441860465116279	0,035555555555555556	0,04777777777777778	0,021222222222222222
[Status = 0DM ]	?	?	[Savingsaccount = less100DM ]	?	?	[Debtors = none ]	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,34814814814814815	0,873015873015873		0,5402298850574713	0,45977011494252873	0,7575757575757576	0,5402298850574713	0,10444444444444445	0,19333333333333333	0,046444444444444455
[Status = 0DM ]	?	?	[Savingsaccount = less500DM v less100DM ]	?	?	[Debtors = none ]	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,362962962962963	0,8634920634920635		0,532608695652174	0,4673913043478261	0,7597765363128491	0,532608695652174	0,10888888888888888	0,20444444444444446	0,047555555555555545
[Status = less200DM v 0DM ]	?	?	[Savingsaccount = less500DM v less100DM ]	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,7074074074074074	0,6857142857142857		0,4910025706940874	0,5089974293059126	0,8454011741682974	0,4910025706940874	0,21222222222222223	0,43222222222222223	0,08255555555555558
[Status = less200DM v 0DM ]	?	?	[Savingsaccount = less100DM ]	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,6111111111111112	0,7317460317460317		0,4940119760479042	0,5059880239520959	0,8144876325088339	0,4940119760479042	0,18333333333333332	0,3711111111111111	0,072
[Status = 0DM ]	[Credithistory = bankpaidduly v allpaidduly ]	?	[Savingsaccount = less100DM ]	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,08518518518518518	0,9936507936507937		0,8518518518518519	0,14814814814814814	0,7170675830469645	0,8518518518518519	0,025555555555555557	0,03	0,01655555555555556
[Status = 0DM ]	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[Age_discretized = "30.2~35.8" v "MinValue~24.6" ]	?	?	[class = positive]	0,18888888888888888	0,9476190476190476		0,6071428571428571	0,39285714285714285	0,7316176470588235	0,6071428571428571	0,056666666666666664	0,09333333333333334	0,028666666666666663
[Status = 0DM ]	[Credithistory = bankpaidduly v allpaidduly ]	?	[Savingsaccount = less100DM ]	?	?	[Debtors = none ]	?	?	?	?	[Telephone = yes ]	?	?	?	?	?	?	?	?	[class = positive]	0,05555555555555555	0,9984126984126984		0,9375	0,0625	0,7115384615384616	0,9375	0,016666666666666666	0,017777777777777778	0,011333333333333334
?	?	?	?	?	?	[Debtors = none ]	?	?	?	?	?	[Foreign = yes ]	?	?	?	?	?	?	?	[class = positive]	0,8925925925925926	0,12063492063492064		0,3031446540880503	0,6968553459119496	0,7238095238095238	0,3031446540880503	0,2677777777777778	0,8833333333333333	0,0027777777777778234
[Status = less200DM v 0DM ]	?	?	[Savingsaccount = less100DM ]	?	?	[Debtors = none ]	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,5518518518518518	0,7841269841269841		0,5228070175438596	0,47719298245614034	0,8032520325203252	0,5228070175438596	0,16555555555555557	0,31666666666666665	0,07055555555555558
[Status = 0DM ]	?	?	[Savingsaccount = less100DM ]	?	?	?	?	?	?	?	?	?	?	?	?	?	[Age_discretized = "30.2~35.8" v "24.6~30.2" ]	?	?	[class = positive]	0,16666666666666666	0,9571428571428572		0,625	0,375	0,7282608695652174	0,625	0,05	0,08	0,026000000000000002
[Status = less200DM v 0DM ]	[Credithistory = bankpaidduly v allpaidduly ]	?	[Savingsaccount = less100DM ]	?	?	[Debtors = none ]	?	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	0,1037037037037037	0,9904761904761905		0,8235294117647058	0,17647058823529413	0,7205542725173211	0,8235294117647058	0,03111111111111111	0,03777777777777778	0,019777777777777776
