?	[thyroxin = (0.5 , 13.996326423475118)]	[Triiodothyronine = (0.2 , 3.0753619813184976)]	?	?	[class = negative]	0,9814814814814815	0,875		0,9754601226993865	0,024539877300613498	0,9032258064516129	0,9754601226993865	0,8195876288659794	0,8402061855670103	0,11797215432033159
?	[thyroxin = (0.5 , 16.332843673990208)]	[Triiodothyronine = (0.2 , 3.0021560632210456)]	?	?	[class = negative]	0,9938271604938271	0,78125		0,9583333333333334	0,041666666666666664	0,9615384615384616	0,9583333333333334	0,8298969072164949	0,865979381443299	0,1067594855988947
[T3-resin = (65.0 , 141.24415401518687)]	?	?	?	[TSH_value = (0.4079032929608595 , 56.3)]	[class = negative]	0,9074074074074074	1,0		1,0	0,0	0,6808510638297872	1,0	0,7577319587628866	0,7577319587628866	0,12498671484748647
?	[thyroxin = (0.5 , 13.847163413446102)]	[Triiodothyronine = (0.2 , 2.4919641263424444)]	?	?	[class = negative]	0,9320987654320988	0,96875		0,993421052631579	0,006578947368421052	0,7380952380952381	0,993421052631579	0,7783505154639175	0,7835051546391752	0,124083324476565
?	[thyroxin = (0.5 , 12.809010330686645)]	[Triiodothyronine = (0.2 , 6.110955176542458)]	?	?	[class = negative]	0,9567901234567902	0,90625		0,9810126582278481	0,0189873417721519	0,8055555555555556	0,9810126582278481	0,7989690721649485	0,8144329896907216	0,11887554469125305
?	[thyroxin = (0.5 , 12.854572245487201)]	[Triiodothyronine = (0.2 , 5.11925221752831)]	?	?	[class = negative]	0,9567901234567902	0,90625		0,9810126582278481	0,0189873417721519	0,8055555555555556	0,9810126582278481	0,7989690721649485	0,8144329896907216	0,11887554469125305
?	[thyroxin = (0.5 , 12.869727361162578)]	?	?	?	[class = negative]	0,9567901234567902	0,90625		0,9810126582278481	0,0189873417721519	0,8055555555555556	0,9810126582278481	0,7989690721649485	0,8144329896907216	0,11887554469125305
?	[thyroxin = (0.5 , 12.88749451662354)]	[Triiodothyronine = (0.2 , 5.74375216039097)]	?	?	[class = negative]	0,9567901234567902	0,90625		0,9810126582278481	0,0189873417721519	0,8055555555555556	0,9810126582278481	0,7989690721649485	0,8144329896907216	0,11887554469125305
?	[thyroxin = (0.5 , 14.785287475221661)]	[Triiodothyronine = (0.2 , 3.2599055549673635)]	?	?	[class = negative]	0,9876543209876543	0,84375		0,9696969696969697	0,030303030303030304	0,9310344827586207	0,9696969696969697	0,8247422680412371	0,8505154639175257	0,11451801466680833
[T3-resin = (65.0 , 144.0)]	[thyroxin = (0.5 , 12.43363430005974)]	?	[BasalThyroid-StimulatingHormone = (0.1 , 56.4)]	?	[class = negative]	0,9567901234567902	0,90625		0,9810126582278481	0,0189873417721519	0,8055555555555556	0,9810126582278481	0,7989690721649485	0,8144329896907216	0,11887554469125305
?	[thyroxin = (0.5 , 17.03408705998774)]	[Triiodothyronine = (0.2 , 4.028718014320053)]	?	?	[class = negative]	1,0	0,6875		0,9418604651162791	0,05813953488372093	1,0	0,9418604651162791	0,8350515463917526	0,8865979381443299	0,09469656711659058
