0,8	0,8636363636363636		0,3333333333333333	0,5	0,4		0,9473684210526315	0,9	0,9230769230769231		115,0	
0,925	0,9545454545454546		1,0	0,5	0,6666666666666666		0,9523809523809523	1,0	0,975609756097561		71,0	
0,42499999999999993	0,9090909090909091		0,0	0,0	0,0		0,9090909090909091	1,0	0,9523809523809523		206,0	
0,7625000000000002	0,7727272727272727		0,0	0,0	0,0		0,8947368421052632	0,85	0,8717948717948718		95,0	
0,725	0,9047619047619048		0,0	0,0	0,0		0,95	0,95	0,9500000000000001		59,0	
0,75	0,9047619047619048		0,0	0,0	0,0		0,95	0,95	0,9500000000000001		194,0	
0,275	0,9523809523809523		0,0	0,0	0,0		0,9523809523809523	1,0	0,975609756097561		210,0	
0,736842105263158	0,9047619047619048		0,0	0,0	0,0		0,9047619047619048	1,0	0,9500000000000001		37,0	
0,6578947368421053	0,7619047619047619		0,0	0,0	0,0		0,8888888888888888	0,8421052631578947	0,8648648648648649		195,0	
0,6578947368421053	0,6666666666666666		0,0	0,0	0,0		0,875	0,7368421052631579	0,7999999999999999		76,0	
