0-0:	1433807644097	1433807678125
0-1:	1433807678125	1433807701560
0-2:	1433807701560	1433807722989
0-3:	1433807722989	1433807816221
0-4:	1433807816221	1433807832852
0-5:	1433807832852	1433807850545
0-6:	1433807850545	1433807857916
0-7:	1433807857916	1433807859413
0-8:	1433807859413	1433807860816
0-9:	1433807860816	1433807862391
