?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.5212036856136475 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.698233311409953 , 15.0)]	?	?	?	?	?	[class = negative]	0,9178668517554515	0,828169014084507		0,9923707085235445	0,007629291476455506	0,29282868525896416	0,9923707085235445	0,881660092227346	0,8884382465692539	0,02826774571166013
?	?	?	?	?	?	[y-bar = (3.5368817321056762 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9686505870784892	0,5802816901408451		0,9825168671164565	0,01748313288354356	0,43186582809224316	0,9825168671164565	0,930440580032224	0,9469970553919662	0,020799372705611163
?	?	?	?	?	?	?	?	[y2bar = (4.957753422807212 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6316733182948696	0,9549295774647887		0,9970784260020086	0,002921573997991418	0,09622480840193018	0,9970784260020086	0,6067559308850492	0,6085338074337463	0,022226735000720144
?	?	?	?	?	?	?	?	[y2bar = (0.043995041850575234 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,9903406790444792	0,1028169014084507		0,9641308632242807	0,03586913677571935	0,30416666666666664	0,9641308632242807	0,9512750708372687	0,9866659258847714	0,0035297965097053075
?	?	?	?	?	?	?	?	[y2bar = (5.752933241591164 , 15.0)]	?	[x2ybr = (2.4420275534922964 , 7.587552816561673)]	?	?	?	?	?	[class = negative]	0,3115275608768581	1,0		1,0	0,0	0,0562911282010624	1,0	0,29923884660258904	0,29923884660258904	0,011803965836315267
?	?	?	?	?	?	[y-bar = (0.14520185048421475 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9980334316617503	0,009859154929577466		0,9608531016817018	0,03914689831829825	0,17073170731707318	0,9608531016817018	0,9586643702427913	0,9977220956719818	2,9905483233005903E-4
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.4613092086141335 , 15.0)]	?	?	?	?	?	[class = negative]	0,9178668517554515	0,828169014084507		0,9923707085235445	0,007629291476455506	0,29282868525896416	0,9923707085235445	0,881660092227346	0,8884382465692539	0,02826774571166013
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.6006354074819704 , 15.0)]	?	?	[class = negative]	0,9978020706807796	0,029577464788732393		0,9615942028985507	0,03840579710144928	0,3559322033898305	0,9615942028985507	0,9584421356742041	0,9967220401133396	0,001037426994859203
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.401607015980165 , 15.0)]	?	?	?	?	?	[class = negative]	0,9540170050321013	0,7887323943661971		0,9909877433309301	0,009012256669069935	0,4132841328413284	0,9909877433309301	0,9163842435690872	0,924718039891105	0,02814321953012311
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.1831180477235197 , 15.0)]	?	?	?	?	?	[class = negative]	0,9178668517554515	0,828169014084507		0,9923707085235445	0,007629291476455506	0,29282868525896416	0,9923707085235445	0,881660092227346	0,8884382465692539	0,02826774571166013
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.255894482045737 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	?	?	[y2bar = (4.450422359645629 , 14.978059922240583)]	?	[x2ybr = (1.0646495419495634 , 15.0)]	?	?	?	?	?	[class = negative]	0,6120654751576147	0,9605633802816902		0,9973609802073515	0,002639019792648445	0,09229936391933956	0,9973609802073515	0,5879215511972887	0,5894771931773988	0,021697250244788746
?	?	?	?	?	?	?	?	[y2bar = (5.290358358355533 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,4642836485626699	0,9929577464788732		0,9993774900398407	6,225099601593625E-4	0,07073342028694693	0,9993774900398407	0,4459692205122507	0,4462470137229846	0,017325150271866208
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (4.205265299453217 , 15.0)]	?	?	[class = negative]	0,9953727803805889	0,07042253521126761		0,9630645251552968	0,036935474844703116	0,38461538461538464	0,9630645251552968	0,9561086727040391	0,9927773765209178	0,0024930239085422246
?	?	?	?	?	?	?	?	[y2bar = (4.761357874321123 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6316733182948696	0,9549295774647887		0,9970784260020086	0,002921573997991418	0,09622480840193018	0,9970784260020086	0,6067559308850492	0,6085338074337463	0,022226735000720144
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[yegvx = (1.4161177752295484 , 15.0)]	[class = negative]	0,9991323963213604	0,0028169014084507044		0,9606272939606273	0,03937270603937271	0,11764705882352941	0,9606272939606273	0,9597199844435802	0,9990555030835047	7,386005829701503E-5
?	?	?	?	?	?	?	?	[y2bar = (4.62268974536532 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6316733182948696	0,9549295774647887		0,9970784260020086	0,002921573997991418	0,09622480840193018	0,9970784260020086	0,6067559308850492	0,6085338074337463	0,022226735000720144
