?	?	?	?	?	?	[y-bar = (0.0 , 5.298298835372923)]	?	?	?	?	?	?	[xegvy = (1.1236992514692996 , 10.234664399808763)]	?	?	[class = positive]	0,8410689170182841	0,8979119671467407		0,2530681337283115	0,7469318662716885	0,9927735499136663	0,2530681337283115	0,03322222222222222	0,13127777777777777	0,02803675
?	?	?	?	?	?	[y-bar = (1.5105401034253472 , 11.664049539914242)]	?	[y2bar = (0.0 , 4.647562102884377)]	?	?	?	?	?	?	?	[class = positive]	0,9170182841068917	0,6639481751402626		0,10089755493655216	0,8991024450634478	0,9948864621251516	0,10089755493655216	0,036222222222222225	0,359	0,022041722222222226
?	?	?	?	?	?	[y-bar = (0.5860518885728891 , 4.74915715591073)]	?	?	?	[x2ybr = (0.0 , 6.373208489836044)]	?	[x-ege = (1.0355196635723323 , 6.948290525400026)]	?	?	?	[class = positive]	0,6455696202531646	0,9829949678986639		0,6095617529880478	0,3904382470119522	0,9853887632631763	0,6095617529880478	0,0255	0,041833333333333333	0,023847583333333332
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (0.8431410578726626 , 7.727573210160407)]	?	?	[class = positive]	0,9057665260196905	0,7957082538029961		0,15421455938697318	0,8457854406130269	0,9951533564814815	0,15421455938697318	0,035777777777777776	0,232	0,026613777777777778
?	?	?	?	?	?	[y-bar = (0.5812484724081506 , 6.397831834786047)]	?	[y2bar = (0.0 , 7.396056067502319)]	?	?	?	?	?	?	?	[class = positive]	0,8888888888888888	0,8038637283822083		0,15709669400944568	0,8429033059905543	0,9943478571939615	0,15709669400944568	0,035111111111111114	0,2235	0,02628286111111111
?	?	?	?	?	?	?	[x2bar = (0.14502589804469856 , 6.040304854289952)]	?	?	[x2ybr = (0.0 , 4.674046191332549)]	?	?	?	?	?	[class = positive]	0,8677918424753868	0,8627450980392157		0,20635451505016722	0,7936454849498328	0,9937375083277815	0,20635451505016722	0,034277777777777775	0,1661111111111111	0,027716388888888888
?	?	?	?	?	?	[y-bar = (0.8796315346077701 , 5.708500192770416)]	?	?	?	?	?	[x-ege = (0.5604022142299836 , 15.0)]	?	?	?	[class = positive]	0,8340365682137834	0,9278732141824282		0,3222826086956522	0,6777173913043478	0,9926980198019802	0,3222826086956522	0,03294444444444444	0,10222222222222223	0,028906666666666664
?	?	?	?	?	?	?	?	?	?	?	?	[x-ege = (0.024161774169150094 , 10.952210330961481)]	[xegvy = (0.9208622930872175 , 8.387220696933941)]	?	?	[class = positive]	0,9620253164556962	0,5219503730695818		0,07643312101910828	0,9235668789808917	0,9970169042094796	0,07643312101910828	0,038	0,49716666666666665	0,018361916666666665
?	?	[width = (1.6121715588034329 , 12.299733056087657)]	?	?	?	[y-bar = (0.9706222808587704 , 8.253723039980862)]	[x2bar = (1.9798217896729031 , 14.99999999999421)]	?	[xybar = (2.514062893205421 , 10.640880388005424)]	[x2ybr = (0.0 , 2.2779264753426958)]	?	[x-ege = (1.8537834164699087 , 15.0)]	?	?	?	[class = positive]	0,639943741209564	0,9919023656660304		0,7647058823529411	0,23529411764705882	0,9852915828784832	0,7647058823529411	0,025277777777777777	0,03305555555555555	0,02397208333333333
[x-box = (0.0 , 7.420625679229346)]	?	[width = (1.25376706497254 , 9.565359300298256)]	?	?	?	?	?	?	[xybar = (1.9551547910414477 , 8.275281437293835)]	[x2ybr = (0.0 , 1.4662740238128054)]	?	[x-ege = (1.537182174896616 , 15.0)]	?	?	?	[class = positive]	0,2545710267229255	0,9997107987737868		0,9731182795698925	0,026881720430107527	0,9702481194566072	0,9731182795698925	0,010055555555555555	0,010333333333333333	0,00964738888888889
?	?	?	?	?	?	[y-bar = (0.0 , 5.777534372674811)]	?	?	?	?	?	?	?	?	?	[class = positive]	0,8424753867791842	0,8971022037133437		0,251892346509672	0,748107653490328	0,9928306234797081	0,251892346509672	0,03327777777777778	0,13211111111111112	0,02805938888888889
?	?	?	?	?	?	?	[x2bar = (0.23966961689527788 , 14.105776678090132)]	?	?	[x2ybr = (0.0 , 3.1010227007292226)]	?	[x-ege = (0.21478092639349233 , 14.086533245190553)]	?	?	?	[class = positive]	0,8270042194092827	0,9478280987911388		0,3946308724832215	0,6053691275167785	0,992549969715324	0,3946308724832215	0,03266666666666666	0,08277777777777778	0,02939694444444444
?	[y-box = (0.18428769208188636 , 10.56356454916065)]	[width = (1.1160449358168398 , 10.7094116827251)]	?	?	?	[y-bar = (0.11789151726092797 , 3.0976818928595775)]	?	?	?	?	?	[x-ege = (1.5015000692788634 , 2.778910488293158)]	?	?	?	[class = positive]	0,2911392405063291	0,9992480768118457		0,9409090909090909	0,05909090909090909	0,9716535433070866	0,9409090909090909	0,0115	0,012222222222222223	0,011017222222222222
?	[y-box = (0.26897340456015356 , 10.388071840446914)]	?	?	?	?	[y-bar = (0.12022264548369518 , 3.1831604207660735)]	[x2bar = (0.7298227935042423 , 10.466651343374764)]	?	?	?	[xy2br = (6.594172627414046 , 13.87466601359695)]	[x-ege = (1.9475461944128072 , 11.507003326716454)]	[xegvy = (0.9823193397776961 , 10.139395823767433)]	?	?	[class = positive]	0,4149085794655415	0,9968187865116548		0,8428571428571429	0,15714285714285714	0,9764305949008498	0,8428571428571429	0,01638888888888889	0,019444444444444445	0,015620833333333336
?	?	?	?	?	?	?	?	?	?	?	?	[x-ege = (0.0 , 8.397794220852504)]	[xegvy = (3.707313085473188 , 7.264799182480298)]	?	?	[class = positive]	0,8776371308016878	0,8073919833420093		0,15781487101669195	0,842185128983308	0,993806065783853	0,15781487101669195	0,034666666666666665	0,21966666666666668	0,02598983333333333
?	[y-box = (0.2574384733884096 , 9.943462891964668)]	?	?	?	?	[y-bar = (0.0900680581911873 , 3.020322365465036)]	?	?	?	?	?	[x-ege = (1.8191582117201546 , 10.57814226094505)]	?	?	?	[class = positive]	0,3755274261603376	0,9978599109260223		0,8782894736842105	0,12171052631578948	0,9749095840867993	0,8782894736842105	0,014833333333333334	0,016888888888888887	0,014166222222222222
?	[y-box = (0.29177791188213625 , 9.796502545569606)]	?	?	?	?	[y-bar = (0.10863286015519781 , 3.2169977485592787)]	?	?	?	?	?	[x-ege = (1.7315686780855037 , 10.634030532148413)]	?	?	?	[class = positive]	0,3755274261603376	0,9978599109260223		0,8782894736842105	0,12171052631578948	0,9749095840867993	0,8782894736842105	0,014833333333333334	0,016888888888888887	0,014166222222222222
[x-box = (0.0 , 8.154340865475742)]	?	?	?	?	?	[y-bar = (0.09974766801282679 , 3.669328854200572)]	?	?	?	?	?	[x-ege = (1.5121331266018572 , 8.878790029801962)]	?	?	?	[class = positive]	0,5077355836849508	0,9926542888541847		0,7397540983606558	0,26024590163934425	0,9800137048880767	0,7397540983606558	0,020055555555555556	0,02711111111111111	0,018984666666666667
[x-box = (0.0 , 4.031089126553166)]	?	?	?	?	?	[y-bar = (0.09365313245038787 , 2.4885719374313306)]	?	?	?	?	?	[x-ege = (1.513127747748909 , 8.839408672895878)]	?	?	?	[class = positive]	0,2348804500703235	1,0		1,0	0,0	0,9694947569113441	1,0	0,009277777777777777	0,009277777777777777	0,008911305555555554
?	?	?	?	?	?	?	?	?	[xybar = (0.44163582800510404 , 15.0)]	[x2ybr = (0.0 , 2.697294146317269)]	?	?	?	?	?	[class = positive]	0,790436005625879	0,9614205564231593		0,45728234336859236	0,5427176566314077	0,991115616242323	0,45728234336859236	0,03122222222222222	0,06827777777777778	0,02852525
?	?	?	[high = (0.25426646961326105 , 14.999220288948186)]	?	?	[y-bar = (0.12055217307495825 , 3.203368203888716)]	?	?	?	?	?	[x-ege = (1.9477147157677914 , 11.377855167525192)]	[xegvy = (2.298411693676215 , 7.255818378027379)]	?	[yegvx = (5.439605195614753 , 10.756596622927347)]	[class = positive]	0,4767932489451477	0,9958933425877726		0,8268292682926829	0,17317073170731706	0,978851620238772	0,8268292682926829	0,018833333333333334	0,02277777777777778	0,017933611111111112
?	?	?	[high = (0.11167495357558455 , 15.0)]	?	?	?	?	[y2bar = (0.0 , 4.090814214951779)]	?	?	?	?	?	?	?	[class = positive]	0,9282700421940928	0,6452079356816472		0,09714453929938181	0,9028554607006182	0,995448866678565	0,09714453929938181	0,03666666666666667	0,37744444444444447	0,02175761111111111
?	?	?	?	?	?	?	?	[y2bar = (0.0 , 4.9972859966374825)]	?	?	?	?	?	?	?	[class = positive]	0,9535864978902954	0,6300537914280756		0,09584393553859202	0,904156064461408	0,9969796814936848	0,09584393553859202	0,03766666666666667	0,393	0,022143166666666665
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (0.873379659755438 , 7.9547485151377995)]	?	?	[class = positive]	0,9057665260196905	0,7957082538029961		0,15421455938697318	0,8457854406130269	0,9951533564814815	0,15421455938697318	0,035777777777777776	0,232	0,026613777777777778
?	?	?	?	?	?	?	?	?	?	[x2ybr = (0.0 , 4.784826351389759)]	?	[x-ege = (0.95077537188142 , 5.264944368328619)]	?	?	?	[class = positive]	0,8551336146272855	0,8935739487535427		0,24836601307189543	0,7516339869281046	0,9933770576131687	0,24836601307189543	0,033777777777777775	0,136	0,028405777777777773
?	[y-box = (0.24841273619928633 , 14.062823581078563)]	?	?	?	?	[y-bar = (0.08405337087762701 , 3.8254846826954196)]	?	[y2bar = (0.15506046221979172 , 13.47568261136147)]	?	?	?	[x-ege = (1.2277144638471207 , 7.0425138474965845)]	?	?	?	[class = positive]	0,49507735583684953	0,9928278095899127		0,7394957983193278	0,2605042016806723	0,979513809632504	0,7394957983193278	0,019555555555555555	0,026444444444444444	0,018511
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.4434596920737537 , 7.713718050087322)]	?	?	[class = positive]	0,8987341772151899	0,7970385794435768		0,15405014464802314	0,8459498553519769	0,9948021946289345	0,15405014464802314	0,0355	0,23044444444444445	0,02639744444444444
?	?	?	?	?	[x-bar = (5.619389253126674 , 12.038228467756845)]	?	?	?	?	?	?	[x-ege = (0.5339330373901277 , 11.875786460937078)]	[xegvy = (1.9529985872421856 , 7.173932502016079)]	?	?	[class = positive]	0,8734177215189873	0,8475909537856441		0,19072481572481573	0,8092751842751843	0,9938958220293	0,19072481572481573	0,0345	0,18088888888888888	0,027354888888888894
?	?	?	?	?	?	[y-bar = (0.0 , 2.644869363902685)]	?	?	?	?	?	[x-ege = (1.045364549127716 , 6.343640032628294)]	?	?	?	[class = positive]	0,2981715893108298	0,9981491121522356		0,8688524590163934	0,13114754098360656	0,9718968236089209	0,8688524590163934	0,011777777777777778	0,013555555555555555	0,011242333333333333
?	?	?	?	?	?	[y-bar = (0.25636272019889594 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9981491121522356	0,008438818565400843		0,9607504732212448	0,03924952677875515	0,15789473684210525	0,9607504732212448	0,9587222222222223	0,9978888888888889	2,4994444444437214E-4
?	?	?	?	?	?	?	?	[y2bar = (0.010021362466707373 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,9905720400254497	0,11533052039381153		0,9645733596170093	0,035426640382990704	0,3346938775510204	0,9645733596170093	0,9514444444444444	0,9863888888888889	0,004017916666666621
?	?	?	?	?	?	[y-bar = (3.993331450143396 , 15.0)]	?	?	?	?	?	?	[xegvy = (3.6138001602816168 , 15.0)]	?	?	[class = negative]	0,9680721846260628	0,5766526019690577		0,9823336072308957	0,017666392769104356	0,4261954261954262	0,9823336072308957	0,9298333333333333	0,9465555555555556	0,0206667222222221
?	?	?	?	?	?	[y-bar = (0.13913113836589927 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9981491121522356	0,008438818565400843		0,9607504732212448	0,03924952677875515	0,15789473684210525	0,9607504732212448	0,9587222222222223	0,9978888888888889	2,4994444444437214E-4
?	?	?	?	?	?	?	?	[y2bar = (5.2045275466430505 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,4619121985077217	0,9943741209563994		0,9994993742177722	5,006257822277847E-4	0,07062937062937064	0,9994993742177722	0,44366666666666665	0,4438888888888889	0,01731138888888889
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.9218758359557588 , 15.0)]	?	?	[class = negative]	0,9993059170570883	0,0014064697609001407		0,9605270473119475	0,03947295268805248	0,07692307692307693	0,9605270473119475	0,9598333333333333	0,9992777777777778	2,70277777777439E-5
?	?	?	?	?	?	[y-bar = (5.602078981719898 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,8971022037133437	0,8424753867791842		0,9928306234797081	0,007169376520291896	0,251892346509672	0,9928306234797081	0,8616666666666667	0,8678888888888889	0,028059388888888814
?	?	?	?	?	[x-bar = (0.0 , 11.489222051435469)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9885476314419573	0,11673699015471167		0,9645578192900277	0,03544218070997235	0,29537366548042704	0,9645578192900277	0,9495	0,9843888888888889	0,003994472222222267
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.9198455215298318 , 15.0)]	?	?	[class = negative]	0,9993059170570883	0,0014064697609001407		0,9605270473119475	0,03947295268805248	0,07692307692307693	0,9605270473119475	0,9598333333333333	0,9992777777777778	2,70277777777439E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (4.041681379818337 , 15.0)]	?	?	[class = negative]	0,9953727803805889	0,06610407876230662		0,962848990096794	0,03715100990320595	0,3700787401574803	0,962848990096794	0,9560555555555555	0,9929444444444444	0,0023324166666667256
?	?	?	?	?	?	[y-bar = (3.01597271282294 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9688241078142171	0,5738396624472574		0,9822318653609335	0,01776813463906644	0,43083421330517424	0,9822318653609335	0,9305555555555556	0,9473888888888888	0,020588527777777865
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.9037482235253205 , 15.0)]	?	?	[class = negative]	0,9993059170570883	0,0014064697609001407		0,9605270473119475	0,03947295268805248	0,07692307692307693	0,9605270473119475	0,9598333333333333	0,9992777777777778	2,70277777777439E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.4282963351664257 , 15.0)]	?	?	[class = negative]	0,9986118341141766	0,007032348804500703		0,9607144844471649	0,039285515552835125	0,1724137931034483	0,9607144844471649	0,9591666666666666	0,9983888888888889	2,1413888888877075E-4
?	?	?	?	?	[x-bar = (0.9215211037686291 , 15.0)]	[y-bar = (3.8200454898228697 , 15.0)]	?	?	?	?	?	?	?	?	[yegvx = (2.9465766237755577 , 12.36663861704614)]	[class = negative]	0,9630979235351957	0,5822784810126582		0,9824758083549682	0,017524191645031863	0,3935361216730038	0,9824758083549682	0,9250555555555555	0,9415555555555556	0,020691444444444373
?	?	?	?	?	?	?	?	[y2bar = (4.842961913247988 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6300537914280756	0,9535864978902954		0,9969796814936848	0,0030203185063152112	0,09584393553859202	0,9969796814936848	0,6051666666666666	0,607	0,022143166666666603
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.053925102106046 , 10.888389309752743)]	?	?	[class = negative]	0,6966857539475967	0,9142053445850914		0,9949611762762267	0,005038823723773336	0,11028164234815066	0,9949611762762267	0,6691666666666667	0,6725555555555556	0,023177055555555492
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.824419557709415 , 15.0)]	?	?	[class = negative]	0,9993059170570883	0,0014064697609001407		0,9605270473119475	0,03947295268805248	0,07692307692307693	0,9605270473119475	0,9598333333333333	0,9992777777777778	2,70277777777439E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.6947907141583987 , 15.0)]	?	?	[class = negative]	0,9993059170570883	0,0014064697609001407		0,9605270473119475	0,03947295268805248	0,07692307692307693	0,9605270473119475	0,9598333333333333	0,9992777777777778	2,70277777777439E-5
?	?	?	?	?	?	[y-bar = (0.028828094255120895 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9981491121522356	0,008438818565400843		0,9607504732212448	0,03924952677875515	0,15789473684210525	0,9607504732212448	0,9587222222222223	0,9978888888888889	2,4994444444437214E-4
?	?	?	?	?	?	[y-bar = (2.3809523002899224 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,984267453294002	0,3333333333333333		0,9729003487507861	0,02709965124921388	0,4656188605108055	0,9729003487507861	0,9453888888888888	0,9717222222222223	0,01204969444444437
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.1356566415663105 , 15.0)]	?	?	[class = negative]	0,9993059170570883	0,0014064697609001407		0,9605270473119475	0,03947295268805248	0,07692307692307693	0,9605270473119475	0,9598333333333333	0,9992777777777778	2,70277777777439E-5
?	?	?	?	?	?	?	?	[y2bar = (5.147564644256832 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,4619121985077217	0,9943741209563994		0,9994993742177722	5,006257822277847E-4	0,07062937062937064	0,9994993742177722	0,44366666666666665	0,4438888888888889	0,01731138888888889
?	?	?	?	?	?	?	?	[y2bar = (4.2319429557360975 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6300537914280756	0,9535864978902954		0,9969796814936848	0,0030203185063152112	0,09584393553859202	0,9969796814936848	0,6051666666666666	0,607	0,022143166666666603
?	?	?	?	?	?	?	?	[y2bar = (5.14529261966881 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,4619121985077217	0,9943741209563994		0,9994993742177722	5,006257822277847E-4	0,07062937062937064	0,9994993742177722	0,44366666666666665	0,4438888888888889	0,01731138888888889
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.013987560872212 , 15.0)]	?	?	[class = negative]	0,9993059170570883	0,0014064697609001407		0,9605270473119475	0,03947295268805248	0,07692307692307693	0,9605270473119475	0,9598333333333333	0,9992777777777778	2,70277777777439E-5
?	?	?	?	?	?	[y-bar = (5.320385221517907 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,8971022037133437	0,8424753867791842		0,9928306234797081	0,007169376520291896	0,251892346509672	0,9928306234797081	0,8616666666666667	0,8678888888888889	0,028059388888888814
?	?	?	?	?	?	?	?	[y2bar = (5.733022257168455 , 14.831929880757551)]	?	?	?	?	[xegvy = (1.1777861355164225 , 10.925798689243752)]	?	?	[class = negative]	0,4242581988547631	0,9985935302390999		0,9998636859323882	1,3631406761177754E-4	0,06657914478619655	0,9998636859323882	0,4075	0,40755555555555556	0,01604288888888883
?	?	?	?	?	?	[y-bar = (2.089631408035218 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,984267453294002	0,3333333333333333		0,9729003487507861	0,02709965124921388	0,4656188605108055	0,9729003487507861	0,9453888888888888	0,9717222222222223	0,01204969444444437
?	?	?	?	[onpix = (0.0 , 5.112598138303299)]	?	?	?	[y2bar = (4.564289675308981 , 14.15161657859236)]	?	?	?	?	?	?	?	[class = negative]	0,5388397246804326	0,9887482419127989		0,9991419991419992	8,58000858000858E-4	0,0810281235592439	0,9991419991419992	0,5175555555555555	0,518	0,020016555555555537
?	?	?	?	?	?	?	?	[y2bar = (0.36111985302416544 , 15.0)]	?	?	?	?	[xegvy = (4.957397045709087 , 14.447032273109837)]	?	?	[class = negative]	0,9858291399155532	0,18143459915611815		0,966980596845569	0,03301940315443096	0,3449197860962567	0,966980596845569	0,9468888888888889	0,9792222222222222	0,0063459444444444735
?	?	?	?	?	?	?	?	?	?	[x2ybr = (0.19130156082272487 , 15.0)]	?	?	?	?	?	[class = negative]	0,9927121290994274	0,06751054852320675		0,9628071356445641	0,03719286435543588	0,27586206896551724	0,9628071356445641	0,9535	0,9903333333333333	0,0022848333333334025
?	?	?	?	?	[x-bar = (0.0 , 15.0)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	1,0	0,0		0,9605	0,0395	0,0	0,9605	0,9605	1,0	0,0
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.4953004737048223 , 15.0)]	?	?	[class = negative]	0,9977442304355371	0,02812939521800281		0,9614848670642662	0,0385151329357338	0,3389830508474576	0,9614848670642662	0,9583333333333334	0,9967222222222222	9,816388888889138E-4
?	?	?	?	?	[x-bar = (0.0 , 11.771343780567577)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9885476314419573	0,11673699015471167		0,9645578192900277	0,03544218070997235	0,29537366548042704	0,9645578192900277	0,9495	0,9843888888888889	0,003994472222222267
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.2893926067189407 , 15.0)]	?	?	[class = negative]	0,9986118341141766	0,007032348804500703		0,9607144844471649	0,039285515552835125	0,1724137931034483	0,9607144844471649	0,9591666666666666	0,9983888888888889	2,1413888888877075E-4
?	?	?	?	?	?	?	?	[y2bar = (4.17813690216699 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6300537914280756	0,9535864978902954		0,9969796814936848	0,0030203185063152112	0,09584393553859202	0,9969796814936848	0,6051666666666666	0,607	0,022143166666666603
?	?	?	?	?	?	?	?	[y2bar = (4.11567632615334 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6300537914280756	0,9535864978902954		0,9969796814936848	0,0030203185063152112	0,09584393553859202	0,9969796814936848	0,6051666666666666	0,607	0,022143166666666603
?	?	?	?	?	[x-bar = (0.0 , 11.877338268212474)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9885476314419573	0,11673699015471167		0,9645578192900277	0,03544218070997235	0,29537366548042704	0,9645578192900277	0,9495	0,9843888888888889	0,003994472222222267
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.774999389564796 , 15.0)]	?	?	?	?	?	[class = negative]	0,9543062062583145	0,790436005625879		0,9910499759730899	0,00895002402691014	0,4156804733727811	0,9910499759730899	0,9166111111111112	0,9248888888888889	0,02825533333333341
?	?	?	?	?	[x-bar = (0.0 , 15.0)]	?	?	?	?	[x2ybr = (2.966012562589865 , 15.0)]	?	?	?	?	?	[class = negative]	0,9543062062583145	0,790436005625879		0,9910499759730899	0,00895002402691014	0,4156804733727811	0,9910499759730899	0,9166111111111112	0,9248888888888889	0,02825533333333341
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.1380058866192724 , 15.0)]	?	?	?	?	?	[class = negative]	0,9543062062583145	0,790436005625879		0,9910499759730899	0,00895002402691014	0,4156804733727811	0,9910499759730899	0,9166111111111112	0,9248888888888889	0,02825533333333341
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.015219651092926 , 15.0)]	?	?	[class = negative]	0,9986118341141766	0,007032348804500703		0,9607144844471649	0,039285515552835125	0,1724137931034483	0,9607144844471649	0,9591666666666666	0,9983888888888889	2,1413888888877075E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.425711444346993 , 15.0)]	?	?	[class = negative]	0,9977442304355371	0,02812939521800281		0,9614848670642662	0,0385151329357338	0,3389830508474576	0,9614848670642662	0,9583333333333334	0,9967222222222222	9,816388888889138E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (3.0513878090052917 , 15.0)]	?	?	[class = negative]	0,9977442304355371	0,02812939521800281		0,9614848670642662	0,0385151329357338	0,3389830508474576	0,9614848670642662	0,9583333333333334	0,9967222222222222	9,816388888889138E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.111387816014947 , 15.0)]	?	?	[class = negative]	0,7956504135577535	0,9057665260196905		0,9951530058597989	0,004846994140201114	0,1541776394541537	0,9951530058597989	0,7642222222222222	0,7679444444444444	0,026611583333333355
?	?	?	?	[onpix = (0.0 , 15.0)]	?	?	?	?	?	?	?	?	?	?	?	[class = negative]	1,0	0,0		0,9605	0,0395	0,0	0,9605	0,9605	1,0	0,0
?	?	?	?	?	[x-bar = (0.0 , 11.974782286114504)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9885476314419573	0,11673699015471167		0,9645578192900277	0,03544218070997235	0,29537366548042704	0,9645578192900277	0,9495	0,9843888888888889	0,003994472222222267
?	?	?	?	?	[x-bar = (0.0 , 15.0)]	?	?	?	?	[x2ybr = (3.246023702670589 , 15.0)]	?	?	?	?	?	[class = negative]	0,9179825322459367	0,8270042194092827		0,9923096161060397	0,007690383893960235	0,2931206380857428	0,9923096161060397	0,8817222222222222	0,8885555555555555	0,028264611111111115
?	?	?	?	?	?	[y-bar = (2.087542936846001 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,984267453294002	0,3333333333333333		0,9729003487507861	0,02709965124921388	0,4656188605108055	0,9729003487507861	0,9453888888888888	0,9717222222222223	0,01204969444444437
