?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.6720731212963653 , 7.408716761421476)]	[y-ege = (0.020667498087998077 , 12.414056262550655)]	?	[class = positive]	0,9028169014084507	0,8200011568049048		0,1707966959765521	0,8292033040234479	0,9951565351677664	0,1707966959765521	0,035613089616089784	0,2085115839768876	0,02738800907697149
?	?	?	?	?	?	?	?	[y2bar = (0.011919852694759696 , 2.995045133263863)]	[xybar = (1.70266116320857 , 9.57662046286908)]	[x2ybr = (0.30081644110529704 , 2.714694559967992)]	?	?	?	?	?	[class = positive]	0,39154929577464787	1,0		1,0	0,0	0,9756221432199086	1,0	0,01544530251680649	0,01544530251680649	0,014836037291686616
?	?	?	?	?	?	?	?	[y2bar = (0.0 , 5.189010028852809)]	[xybar = (2.6162850514450025 , 11.734712523302612)]	?	?	?	?	?	?	[class = positive]	0,967605633802817	0,5173809936954132		0,07607130993245488	0,9239286900675451	0,997435325602141	0,07607130993245488	0,038168787154841934	0,5017500972276238	0,018376433744562867
?	?	?	?	?	?	?	?	[y2bar = (0.0 , 6.522655079437207)]	?	?	?	?	?	?	?	[class = positive]	1,0	0,3004800740355139		0,05545142143080287	0,9445485785691972	1,0	0,05545142143080287	0,039446635924218015	0,7113728540474471	0,01138536994423649
?	?	?	?	?	?	?	?	[y2bar = (0.01616978672167257 , 4.872763867852453)]	[xybar = (2.30982298187947 , 12.993101043621937)]	[x2ybr = (0.40807196878229685 , 3.682613721990156)]	?	?	?	?	?	[class = positive]	0,6492957746478873	0,9889525131586558		0,7070552147239264	0,2929447852760736	0,9856459330143541	0,7070552147239264	0,025612534029668316	0,036224234679704426	0,024183609832624582
?	?	?	?	?	?	?	?	[y2bar = (0.0 , 6.6452179768050375)]	?	?	?	?	?	?	?	[class = positive]	1,0	0,3004800740355139		0,05545142143080287	0,9445485785691972	1,0	0,05545142143080287	0,039446635924218015	0,7113728540474471	0,01138536994423649
?	?	?	?	?	?	?	?	?	[xybar = (2.013830082390886 , 11.326790563049313)]	[x2ybr = (0.14688881955506705 , 2.6231653748818418)]	?	?	?	?	?	[class = positive]	0,7056338028169014	0,9745502920932385		0,5324123273113709	0,4675876726886291	0,9877476843709696	0,5324123273113709	0,027834879715539752	0,05228068226012556	0,025772582676554856
?	?	?	?	?	?	?	[x2bar = (0.0 , 6.197511142429372)]	[y2bar = (0.014453735252227741 , 3.842615931345591)]	?	[x2ybr = (0.28407996509538214 , 2.558277906770156)]	?	?	?	?	?	[class = positive]	0,5887323943661972	0,9990167158308751		0,960919540229885	0,03908045977011494	0,9833750854019585	0,960919540229885	0,02322351241735652	0,02416800933385188	0,02227016575215096
?	?	?	?	?	?	?	?	?	[xybar = (2.758065280696094 , 10.633138726352172)]	[x2ybr = (0.26268148411304776 , 2.285485439136677)]	?	?	?	?	?	[class = positive]	0,6676056338028169	0,9779628665625543		0,5543859649122806	0,4456140350877193	0,98623425104993	0,5543859649122806	0,026334796377576533	0,047502639035501976	0,02446097707010354
?	?	?	?	?	?	?	?	[y2bar = (0.0 , 5.578565806371984)]	[xybar = (0.41897827846530183 , 12.453278320778004)]	?	?	?	?	?	?	[class = positive]	0,9943661971830986	0,48973335646943145		0,0740973971452561	0,9259026028547439	0,9995278007319088	0,0740973971452561	0,03922440135563087	0,5293627423745764	0,01834282198533534
?	?	?	?	?	?	?	?	[y2bar = (0.013088784769831992 , 3.222639641638342)]	[xybar = (1.8012243544723117 , 10.136937966983481)]	[x2ybr = (0.3303163011892731 , 2.980913751297878)]	?	?	?	?	?	[class = positive]	0,5408450704225352	0,9995372780380589		0,9795918367346939	0,02040816326530612	0,9814846367921849	0,9795918367346939	0,0213345185843658	0,021778987721540084	0,020475410784916194
?	?	?	?	?	?	?	?	[y2bar = (0.384281102532392 , 3.062424061074708)]	[xybar = (1.8398778250304677 , 10.348395818610989)]	[x2ybr = (0.32505909410798617 , 2.9305126937287858)]	?	?	?	?	?	[class = positive]	0,5408450704225352	0,9995372780380589		0,9795918367346939	0,02040816326530612	0,9814846367921849	0,9795918367346939	0,0213345185843658	0,021778987721540084	0,020475410784916194
?	?	?	?	?	?	?	?	[y2bar = (0.015023194803837939 , 4.5587293451937105)]	[xybar = (2.1377002210075973 , 12.023310050031096)]	[x2ybr = (0.3776086294198345 , 3.4077071808285635)]	?	?	?	?	?	[class = positive]	0,6492957746478873	0,9889525131586558		0,7070552147239264	0,2929447852760736	0,9856459330143541	0,7070552147239264	0,025612534029668316	0,036224234679704426	0,024183609832624582
?	?	?	?	?	?	?	?	[y2bar = (0.011796499183060099 , 2.963962590031534)]	[xybar = (1.7951805169765263 , 9.79421868530273)]	[x2ybr = (0.2977034190108541 , 2.686601334363621)]	?	?	?	?	?	[class = positive]	0,39154929577464787	1,0		1,0	0,0	0,9756221432199086	1,0	0,01544530251680649	0,01544530251680649	0,014836037291686616
?	?	?	?	?	?	?	?	[y2bar = (0.012029197286216202 , 3.0225953442635043)]	[xybar = (1.6236159903003513 , 9.3964736179551)]	[x2ybr = (0.3035759258115411 , 2.7395973149283686)]	?	?	?	?	?	[class = positive]	0,4676056338028169	0,9997107987737868		0,9851632047477745	0,01483679525222552	0,9785981202581814	0,9851632047477745	0,01844546919273293	0,018723262403466858	0,01770689947738977
?	?	?	?	?	?	?	?	[y2bar = (0.012018453520692701 , 3.019888246290115)]	[xybar = (1.6315371938759682 , 9.414837668558667)]	[x2ybr = (0.30330478979777037 , 2.73715046907465)]	?	?	?	?	?	[class = positive]	0,4676056338028169	0,9997107987737868		0,9851632047477745	0,01483679525222552	0,9785981202581814	0,9851632047477745	0,01844546919273293	0,018723262403466858	0,01770689947738977
?	?	?	?	?	?	?	?	[y2bar = (0.012027537928040717 , 3.0221772371162334)]	[xybar = (1.6248394080940587 , 9.399309917522265)]	[x2ybr = (0.3035340492683371 , 2.7392194033234816)]	?	?	?	?	?	[class = positive]	0,4676056338028169	0,9997107987737868		0,9851632047477745	0,01483679525222552	0,9785981202581814	0,9851632047477745	0,01844546919273293	0,018723262403466858	0,01770689947738977
?	?	?	?	?	?	?	?	[y2bar = (0.01375931228305371 , 4.49903653584437)]	[xybar = (1.962116386660865 , 11.574989384651266)]	[x2ybr = (0.3336750196507625 , 3.011228684521239)]	?	?	?	?	?	[class = positive]	0,6295774647887324	0,9899936375730233		0,7209677419354839	0,27903225806451615	0,9848667932562288	0,7209677419354839	0,02483471303961331	0,03444635813100728	0,02347592009150424
?	?	?	?	?	?	?	?	[y2bar = (0.0 , 5.5060616570847)]	[xybar = (2.0260482518551837 , 11.395561117267052)]	?	?	?	?	?	?	[class = positive]	0,967605633802817	0,5173809936954132		0,07607130993245488	0,9239286900675451	0,997435325602141	0,07607130993245488	0,038168787154841934	0,5017500972276238	0,018376433744562867
?	?	?	?	?	?	?	?	[y2bar = (0.014616968978250456 , 3.672696765362929)]	[xybar = (2.091020624863328 , 11.767401848183408)]	[x2ybr = (0.36888246024352034 , 3.3289510520476004)]	?	?	?	?	?	[class = positive]	0,6084507042253521	0,9964139047949563		0,8744939271255061	0,12550607287449392	0,9841188231933733	0,8744939271255061	0,024001333407411524	0,02744596922051225	0,022918682251982684
?	?	?	?	?	?	?	?	[y2bar = (0.0 , 7.570471744258146)]	?	[x2ybr = (0.26462985155591745 , 2.3881412755236813)]	?	?	?	?	?	[class = positive]	0,719718309859155	0,9737405286598415		0,5295336787564767	0,47046632124352333	0,9883174826816954	0,5295336787564767	0,028390466137007613	0,05361408967164843	0,02627557066132172
?	?	?	?	?	?	?	?	?	[xybar = (2.5617479632099847 , 14.400361687676714)]	[x2ybr = (0.0 , 2.154277887949015)]	?	?	?	?	?	[class = positive]	0,7845070422535211	0,9693446700214009		0,5124195032198712	0,48758049678012877	0,9909531693472091	0,5124195032198712	0,030946163675759763	0,06039224401355631	0,02856389281351047
?	?	?	?	?	[x-bar = (6.843943780120696 , 15.0)]	?	?	?	?	[x2ybr = (0.2676815922395953 , 2.671303862435131)]	?	?	?	?	?	[class = positive]	0,6619718309859155	0,9781363872982821		0,5542452830188679	0,44575471698113206	0,9860066468427497	0,5542452830188679	0,02611256180898939	0,04711372854047447	0,024254083712220854
?	?	?	?	?	?	?	?	[y2bar = (0.014832544159208946 , 3.74483180613315)]	[xybar = (2.1188556354050028 , 11.91884057927512)]	[x2ybr = (0.3743228428042539 , 3.3780473610375683)]	?	?	?	?	?	[class = positive]	0,6084507042253521	0,9964139047949563		0,8744939271255061	0,12550607287449392	0,9841188231933733	0,8744939271255061	0,024001333407411524	0,02744596922051225	0,022918682251982684
?	?	?	?	?	?	?	?	?	[xybar = (1.0987520747206074 , 12.324547033079748)]	?	?	?	[xegvy = (1.2907225334170458 , 7.304274226477936)]	?	?	[class = positive]	0,9042253521126761	0,8147955347330673		0,16701352757544224	0,8329864724245577	0,9951960438007771	0,16701352757544224	0,03566864825823657	0,21356742041224513	0,027244131979960326
?	?	?	?	?	?	?	?	[y2bar = (0.014789398678948351 , 4.000278314614349)]	[xybar = (2.112550786242097 , 11.882050040297184)]	[x2ybr = (0.3732337902516729 , 3.3682194382839534)]	?	?	?	?	?	[class = positive]	0,6295774647887324	0,9899936375730233		0,7209677419354839	0,27903225806451615	0,9848667932562288	0,7209677419354839	0,02483471303961331	0,03444635813100728	0,02347592009150424
?	?	?	?	?	?	?	?	[y2bar = (0.012126868740717778 , 3.046427027043597)]	[xybar = (1.7322373505346667 , 9.742946292068927)]	[x2ybr = (0.3060408202810713 , 2.761841563222113)]	?	?	?	?	?	[class = positive]	0,4676056338028169	0,9997107987737868		0,9851632047477745	0,01483679525222552	0,9785981202581814	0,9851632047477745	0,01844546919273293	0,018723262403466858	0,01770689947738977
?	?	?	?	?	?	?	?	[y2bar = (0.012015680828011077 , 3.35963141491281)]	[xybar = (1.6286752611396569 , 11.313660712367515)]	[x2ybr = (0.30350928026744595 , 2.739147494932859)]	?	?	?	?	?	[class = positive]	0,5774647887323944	0,999363757302331		0,9738717339667459	0,026128266033254157	0,9829332119695073	0,9738717339667459	0,022779043280182234	0,02339018834379688	0,02185637903638559
?	?	?	[high = (0.3340341216807582 , 6.955603432269008)]	?	?	?	?	[y2bar = (5.080976719416781 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,3015790386951241	1,0		1,0	0,0	0,05553382870551427	1,0	0,2896827601533419	0,2896827601533419	0,011427010373291469
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.715900515426655 , 15.0)]	?	?	[class = negative]	0,9986696743594193	0,005633802816901409		0,9607166703761406	0,03928332962385934	0,14814814814814814	0,9607166703761406	0,9592755153064059	0,9984999166620367	1,6306132729859701E-4
?	?	?	?	?	?	?	?	[y2bar = (1.2036669919590188 , 14.69610572901999)]	?	?	?	?	[xegvy = (7.261293665185135 , 12.718747304213625)]	?	?	[class = negative]	0,7519231881543178	0,9112676056338028		0,995177218096915	0,004822781903085049	0,1310777957860616	0,995177218096915	0,7222623479082171	0,7257625423634646	0,02512869632079895
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (4.559846480254112 , 15.0)]	?	?	[class = negative]	0,9952570998901036	0,06619718309859154		0,9628987129266928	0,03710128707330722	0,3643410852713178	0,9628987129266928	0,9559975554197455	0,9928329351630646	0,0023285395836311062
?	?	?	?	?	?	[y-bar = (0.8437765847182863 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9979177511712649	0,011267605633802818		0,9609022556390977	0,039097744360902256	0,18181818181818182	0,9609022556390977	0,9585532529584977	0,9975554197455414	3,4803866988919463E-4
?	?	?	?	?	?	[y-bar = (2.274416932350645 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9840360923130314	0,34225352112676055		0,9732837528604119	0,0267162471395881	0,4682080924855491	0,9732837528604119	0,9452191788432691	0,9711650647258181	0,012363308848010068
?	?	?	?	?	?	[y-bar = (5.795109267520494 , 13.454826709685127)]	?	[y2bar = (0.2674731637287463 , 14.567626602657032)]	?	?	?	?	?	?	?	[class = negative]	0,8725779397304645	0,8535211267605634		0,9931533903884134	0,0068466096115865705	0,21573513705945177	0,9931533903884134	0,8381576754264126	0,8439357742096784	0,02751232844540652
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.6545049567563774 , 15.0)]	?	?	[class = negative]	0,9986696743594193	0,005633802816901409		0,9607166703761406	0,03928332962385934	0,14814814814814814	0,9607166703761406	0,9592755153064059	0,9984999166620367	1,6306132729859701E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (4.154271830362184 , 15.0)]	?	?	[class = negative]	0,9952570998901036	0,06619718309859154		0,9628987129266928	0,03710128707330722	0,3643410852713178	0,9628987129266928	0,9559975554197455	0,9928329351630646	0,0023285395836311062
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.3729699602549146 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (2.385146224235389 , 15.0)]	?	?	[class = negative]	0,9986696743594193	0,005633802816901409		0,9607166703761406	0,03928332962385934	0,14814814814814814	0,9607166703761406	0,9592755153064059	0,9984999166620367	1,6306132729859701E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.707371441663973 , 10.648166688355364)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	?	?	?	[y2bar = (5.486359973264072 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,46144947654578056	0,9943661971830986		0,9994988724630418	5,011275369581559E-4	0,07048018368773086	0,9994988724630418	0,4432468470470582	0,4434690816156453	0,017271128837552607
?	?	?	?	?	?	[y-bar = (5.850287142643133 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,8958875585632483	0,8436619718309859		0,9928846153846154	0,007115384615384615	0,24968736973739059	0,9928846153846154	0,8605478082115673	0,8667148174898606	0,028021974577354336
?	?	?	?	?	?	?	?	?	?	[x2ybr = (4.16534842556177 , 15.0)]	?	?	?	?	?	[class = negative]	0,8406501243565273	0,8633802816901408		0,9933702412685395	0,006629758731460597	0,18200712589073634	0,9933702412685395	0,8074893049613867	0,812878493249625	0,026676133685606618
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.176617471741181 , 15.0)]	?	?	[class = negative]	0,792989762276592	0,9056338028169014		0,9951368222399651	0,00486317776003484	0,1522974893415443	0,9951368222399651	0,7617089838324351	0,7654314128562698	0,0264712652440664
?	?	?	[high = (0.31812903405769793 , 6.624411272902645)]	?	?	?	?	[y2bar = (5.132769248285993 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,3015790386951241	1,0		1,0	0,0	0,05553382870551427	1,0	0,2896827601533419	0,2896827601533419	0,011427010373291469
?	?	?	?	?	?	[y-bar = (0.020400620363805855 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9979177511712649	0,011267605633802818		0,9609022556390977	0,039097744360902256	0,18181818181818182	0,9609022556390977	0,9585532529584977	0,9975554197455414	3,4803866988919463E-4
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.41233600063067 , 10.721732459648665)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	?	?	?	[y2bar = (0.5401267169135884 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,9903985192897218	0,11267605633802817		0,9645130400495691	0,03548695995043091	0,3252032520325203	0,9645130400495691	0,9513306294794155	0,9863325740318907	0,003905557395557646
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.659427358377485 , 15.0)]	?	?	?	?	?	[class = negative]	0,9546532477297703	0,7845070422535211		0,9908152239164365	0,009184776083563453	0,4153616703952274	0,9908152239164365	0,9169953886327018	0,9254958608811601	0,028007226025091536
?	?	?	?	?	?	?	?	[y2bar = (4.0371416092193435 , 14.072621152786933)]	?	?	?	?	[xegvy = (2.825302993884103 , 9.294072748237319)]	?	?	[class = negative]	0,5284284805367575	0,971830985915493		0,9978156400174749	0,00218435998252512	0,07802781861359268	0,9978156400174749	0,5075837546530363	0,508694927495972	0,018955130758494365
?	?	?	?	?	?	[y-bar = (3.364776964715844 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9688819480594598	0,5816901408450704		0,982578601595495	0,017421398404504927	0,434279705573081	0,982578601595495	0,9306628146008111	0,9471637313184066	0,02086150615234561
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.821619648285252 , 10.729878238738532)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	[x-bar = (0.0 , 11.758993372031743)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9883741107062294	0,11830985915492957		0,9646607203341989	0,03533927966580106	0,29473684210526313	0,9646607203341989	0,949386077004278	0,984165786988166	0,004042319504505731
?	?	?	?	?	?	?	?	[y2bar = (4.950491263618469 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6283764243160391	0,9549295774647887		0,9970631424375918	0,002936857562408223	0,09545262565113333	0,9970631424375918	0,6035890882826823	0,6053669648313795	0,02210181371355513
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.059368249378676 , 10.289631912863854)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.044396378618813 , 10.214182841712525)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.2026919456556584 , 15.0)]	?	?	[xegvy = (7.697259307462396 , 10.91909950766206)]	?	?	[class = negative]	0,6687489154954017	0,928169014084507		0,9956083699302506	0,004391630069749419	0,10319448794237394	0,9956083699302506	0,642369020501139	0,645202511250625	0,02261757780920859
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (1.305129939396636 , 15.0)]	?	?	[class = negative]	0,999363757302331	0,0014084507042253522		0,9605826430199589	0,03941735698004114	0,08333333333333333	0,9605826430199589	0,9599422190121674	0,9993332962942386	2,925942379627955E-5
?	?	?	?	?	[x-bar = (0.0 , 11.783726078836017)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9883741107062294	0,11830985915492957		0,9646607203341989	0,03533927966580106	0,29473684210526313	0,9646607203341989	0,949386077004278	0,984165786988166	0,004042319504505731
?	?	?	[high = (0.42665871053454274 , 8.874972304247196)]	?	?	?	?	[y2bar = (5.632665633569235 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,45393024466423737	0,995774647887324		0,9996178830722201	3,8211692777990065E-4	0,06966890027591643	0,9996178830722201	0,436024223567976	0,43619089949441636	0,017039587679373025
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[yegvx = (1.355653653956315 , 15.0)]	[class = negative]	0,9990745560761177	0,0028169014084507044		0,9606251042767365	0,03937489572326344	0,1111111111111111	0,9606251042767365	0,9596644258014334	0,9989999444413579	7,166845676787048E-5
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.101574799820987 , 15.0)]	?	?	?	?	?	[class = negative]	0,9546532477297703	0,7845070422535211		0,9908152239164365	0,009184776083563453	0,4153616703952274	0,9908152239164365	0,9169953886327018	0,9254958608811601	0,028007226025091536
?	?	?	?	?	?	?	?	?	?	[x2ybr = (3.4965854770508384 , 15.0)]	?	?	?	?	?	[class = negative]	0,9186766151888484	0,8225352112676056		0,9921294271972015	0,007870572802798426	0,29346733668341707	0,9921294271972015	0,882437913217401	0,889438302127896	0,028084959970598677
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.249191927764296 , 10.947212634104172)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	?	[y-bar = (2.193265295663725 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,9840360923130314	0,34225352112676055		0,9732837528604119	0,0267162471395881	0,4682080924855491	0,9732837528604119	0,9452191788432691	0,9711650647258181	0,012363308848010068
?	?	?	?	?	?	?	?	[y2bar = (4.656123194584164 , 15.0)]	?	?	?	?	?	?	?	[class = negative]	0,6283764243160391	0,9549295774647887		0,9970631424375918	0,002936857562408223	0,09545262565113333	0,9970631424375918	0,6035890882826823	0,6053669648313795	0,02210181371355513
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.106425021202894 , 10.792988489773666)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	?	?	?	?	?	[x2ybr = (2.894134860755626 , 15.0)]	?	?	[xegvy = (3.26756433464753 , 11.696178390979473)]	?	?	[class = negative]	0,9299554630111632	0,8056338028169014		0,9914898865318205	0,008510113468179576	0,32080762759394277	0,9914898865318205	0,8932718484360243	0,9009389410522807	0,027871917781383426
?	?	?	?	?	?	[y-bar = (5.58313579872028 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,8958875585632483	0,8436619718309859		0,9928846153846154	0,007115384615384615	0,24968736973739059	0,9928846153846154	0,8605478082115673	0,8667148174898606	0,028021974577354336
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.239390420185816 , 10.92950183556956)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.231081950260169 , 10.882391142051763)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	[yegvx = (1.355128243200907 , 15.0)]	[class = negative]	0,9990745560761177	0,0028169014084507044		0,9606251042767365	0,03937489572326344	0,1111111111111111	0,9606251042767365	0,9596644258014334	0,9989999444413579	7,166845676787048E-5
?	?	?	?	?	?	[y-bar = (5.403416835560419 , 15.0)]	?	?	?	?	?	?	?	?	?	[class = negative]	0,8958875585632483	0,8436619718309859		0,9928846153846154	0,007115384615384615	0,24968736973739059	0,9928846153846154	0,8605478082115673	0,8667148174898606	0,028021974577354336
?	?	?	?	?	?	?	?	?	?	?	?	?	[xegvy = (7.0075156033826245 , 10.081184831609484)]	?	?	[class = negative]	0,6963965527213836	0,9140845070422535		0,9949590942897282	0,005040905710271879	0,11003730077992539	0,9949590942897282	0,6689260514473027	0,6723151286182566	0,023131492933994302
?	?	?	?	?	[x-bar = (0.0 , 15.0)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	1,0	0,0		0,960553364075782	0,039446635924218015	0,0	0,960553364075782	0,960553364075782	1,0	0,0
?	?	?	?	?	[x-bar = (0.0 , 11.947336392004587)]	?	?	?	?	?	?	?	?	?	?	[class = negative]	0,9883741107062294	0,11830985915492957		0,9646607203341989	0,03533927966580106	0,29473684210526313	0,9646607203341989	0,949386077004278	0,984165786988166	0,004042319504505731
