0,7088157894736842	0,85995670995671
0,6731578947368421	0,7761904761904762
0,713421052631579	0,7716450216450216
0,7275657894736842	0,7997835497835497
0,6961842105263158	0,8225108225108224
0,6455921052631579	0,7512987012987014
0,6724342105263157	0,761038961038961
0,6824999999999999	0,7443722943722944
0,6119736842105263	0,7428571428571428
0,666578947368421	0,793939393939394
0,6284868421052632	0,8095238095238095
0,6193421052631579	0,8179653679653679
0,6721052631578948	0,7528138528138528
0,7413815789473684	0,7841991341991342
0,6532236842105263	0,7603896103896104
0,6440131578947369	0,7437229437229437
0,7378289473684211	0,7619047619047619
0,6861184210526317	0,7839826839826839
0,7017763157894739	0,8266233766233766
0,6281578947368421	0,7727272727272727
0,6808552631578948	0,793939393939394
0,6494736842105263	0,7950216450216451
0,6579605263157895	0,7766233766233767
0,6255263157894737	0,7753246753246753
0,6949342105263158	0,7757575757575758
0,6335526315789475	0,7573593073593073
0,621907894736842	0,7610389610389611
0,6567105263157896	0,7893939393939393
0,6673026315789474	0,7854978354978354
