0,5434782608695652	0,8055555555555556		1,0	0,46153846153846156	0,631578947368421		0,7666666666666667	1,0	0,8679245283018869		440,0	
0,375	0,6857142857142857		1,0	0,08333333333333333	0,15384615384615385		0,6764705882352942	1,0	0,8070175438596492		474,0	
0,2916666666666667	0,7142857142857143		1,0	0,16666666666666666	0,2857142857142857		0,696969696969697	1,0	0,8214285714285715		457,0	
0,375	0,6857142857142857		1,0	0,08333333333333333	0,15384615384615385		0,6764705882352942	1,0	0,8070175438596492		406,0	
0,5833333333333334	0,7142857142857143		1,0	0,16666666666666666	0,2857142857142857		0,696969696969697	1,0	0,8214285714285715		518,0	
0,46153846153846156	0,7428571428571429		1,0	0,3076923076923077	0,47058823529411764		0,7096774193548387	1,0	0,8301886792452831		347,0	
0,46153846153846156	0,7142857142857143		1,0	0,23076923076923078	0,375		0,6875	1,0	0,8148148148148148		383,0	
0,576923076923077	0,7142857142857143		1,0	0,23076923076923078	0,375		0,6875	1,0	0,8148148148148148		388,0	
0,6328671328671328	0,8571428571428571		1,0	0,6153846153846154	0,761904761904762		0,8148148148148148	1,0	0,8979591836734693		394,0	
0,5384615384615384	0,7142857142857143		1,0	0,23076923076923078	0,375		0,6875	1,0	0,8148148148148148		446,0	
