0-0:	1431101615191	1431101847714
0-1:	1431101847715	1431102065831
0-2:	1431102065831	1431102285300
0-3:	1431102285300	1431102510030
0-4:	1431102510030	1431102731431
0-5:	1431102731431	1431102968082
0-6:	1431102968082	1431103204788
0-7:	1431103204788	1431103442091
0-8:	1431103442092	1431103686345
0-9:	1431103686346	1431103927352
